SELECT 9760
CREATE INDEX
SELECT 50720
CREATE INDEX
tenant,sku,nome_prod,clicks30,costo30_eur,erp_stock,supplier_stock,pos,costo,prezzo
Procaccini,931813822,FITOBIOS UMOREX 18ML - FITOBIOS - 931813822,1,0.33,0,11,5,9.41,12.64
Procaccini,931852178,OZONIA 15 LIPOGEL DERMAT OZONO - - 931852178,1,0.33,0,81,4,11.86,13.80
Procaccini,931972754,EUPHIDRA FILLER SUPREMA 30ML - EUPHIDRA - 931972754,1,0.33,4,14,4,18.24,22.89
Procaccini,931984342,IMUNOGEN DNA 60G - - 931984342,1,0.33,0,25,3,26.07,30.63
Procaccini,932178458,INTERPROX PLUS CONICO BLU 6PZ - INTERPROX - 932178458,1,0.33,0,100,3,4.38,5.81
Procaccini,932183039,OFTAVIS 30 Cpr 400mg - - 932183039,1,0.33,0,99,3,21.46,25.16
Procaccini,932216245,MEDS BENDA PRESSOFLEX 10x700cm - MEDS - 932216245,1,0.33,0,19,1,10.60,14.23
Procaccini,932217072,STEVIA EDULCOR 200CPR - STEVIA - 932217072,1,0.33,0,25,1,3.77,5.40
Procaccini,932228505,HELAN ZANZHELAN Gel Roll-On 50ml - HELAN - 932228505,1,0.33,0,10,,5.45,7.09
Procaccini,932288196,PLANTERS Penta5 BB Cr+Primer - - 932288196,1,0.33,0,63,1,19.65,24.44
Procaccini,932330741,KASTER SCIROPPO 200ML - - 932330741,1,0.33,0,76,1,13.20,16.13
Procaccini,932378779,BIATAIN Super AD 10x10 10pz - - 932378779,1,0.33,0,1,1,40.16,52.23
Procaccini,932714759,THD FLEBEN 1000 10FL 15ML - THD - 932714759,1,0.33,0,100,,16.03,20.84
Procaccini,932720840,ENVICON MEDICAL ENVICER3 GRASSA FORTE 100ML - ENVICON MEDICAL - 932720840,1,0.33,0,13,,11.92,15.50
Procaccini,932720903,ENVICON MEDICAL ENVISUN SPF 50 125ML - ENVICON MEDICAL - 932720903,1,0.33,0,5,1,14.69,17.42
Procaccini,932721069,ENVICON MEDICAL COPRIMATERASSO LETTINO ACARBUSTER - ENVICON MEDICAL - 932721069,1,0.33,0,8,4,52.09,62.60
Procaccini,932732213,ESCINA PLUS 20CPR - - 932732213,1,0.33,0,100,,11.31,12.89
Procaccini,933012926,HELAN HJDRATA Filler SuperIdrat. - HELAN - 933012926,1,0.33,0,16,4,9.47,11.85
Procaccini,933080196,RESVIS FLUID XR BIOFUTURA 12BU - RESVIS - 933080196,1,0.33,2,100,,13.21,17.31
Procaccini,933160374,LYPOZETA ANTICELLULITE 2X200ML - - 933160374,1,0.33,0,10,1,47.35,57.56
Procaccini,933162339,"CONTACTA Lens Daily YAL1,5 15 - - 933162339",1,0.33,0,3,5,8.89,10.89
Procaccini,933162479,"CONTACTA Lens Daily YAL5,0 15 - CONTACTA - 933162479",1,0.33,0,4,4,9.43,11.87
Procaccini,933423737,ACNE DEPURATO PSC GOCCE 50ML - - 933423737,1,0.33,0,3,1,33.45,41.19
Procaccini,933451320,IDI REPARANCE CREMA IDRAT CUTE SEC - IDI - 933451320,1,0.33,0,15,3,15.73,18.53
Procaccini,933462855,GELAR FLEBOGELAR 30 Cpr - GELAR - 933462855,1,0.33,0,52,5,11.34,14.10
Procaccini,933513184,TECNIWORK ACTIVE BALL SOFT VE - - 933513184,1,0.33,0,3,1,6.80,8.27
Procaccini,933633099,ZER% GLUTINE PENNE RISONE S/GLUT BIO 500G F - ZER% GLUTINE - 933633099,1,0.33,0,4,1,3.52,4.86
Procaccini,933869974,PHARMASI Litocalc 30 bustine - PHARMASI - 933869974,1,0.33,0,19,1,12.68,15.16
Procaccini,933907519,LEGART UP 30CPR - LEGART - 933907519,1,0.33,0,23,,11.96,15.54
Procaccini,933930455,HELAN LINEABIMBI Bagno Totale 500ml - HELAN - 933930455,1,0.33,0,23,4,11.29,13.76
Procaccini,933949099,ISDIN GERMISDIN Gel Det.Corpo 250ml - ISDIN - 933949099,1,0.33,0,9,4,5.71,6.98
Procaccini,933949430,FOSFOVIT Bisc.Gran.Bisenglut - - 933949430,1,0.33,0,100,1,4.76,6.29
Procaccini,934036791,AUSILIUM NAC 14fl.10ml - AUSILIUM - 934036791,1,0.33,0,100,2,14.19,17.49
Procaccini,934406226,ORTOPAD Soft Boys Cer.J 20pz - - 934406226,1,0.33,0,32,,9.17,11.90
Procaccini,934416037,HALODERM Sol.Crema fp50+ 50ml - - 934416037,1,0.33,0,2,2,14.07,17.02
Procaccini,934779784,ABC TRADING ANSIOREVIL 30CPR - ABC TRADING - 934779784,1,0.33,0,4,4,12.19,15.40
Procaccini,934786447,MSD ANIMAL HEALTH SIRINGA Ins.Vet.40UI/ML 30pz - MSD ANIMAL HEALTH - 934786447,1,0.33,0,100,,9.53,11.21
Procaccini,934857929,HYDRAL INTIMO DETERGENTE 100ML - HYDRAL - 934857929,1,0.33,0,49,5,10.64,12.59
Procaccini,934866068,VARISAN TF K1 AT COR PC NE 5 - - 934866068,1,0.33,0,1,1,71.82,98.66
Procaccini,934866070,VARISAN TF K1 AT NOR PC LA 5 - - 934866070,1,0.33,0,1,1,71.82,98.66
Procaccini,934888684,PRINCIPIUM Q10 MAX 60Cps 200mg - PRINCIPIUM - 934888684,1,0.33,0,100,5,19.93,23.08
Procaccini,935057467,"BIOKAP NUTRIC DEL 4,00 CASTANO NATURALE - BIOKAP - 935057467",1,0.33,0,41,2,7.66,8.96
Procaccini,935168777,AGITATION&CALM Gtt 30ml - - 935168777,1,0.33,0,29,3,15.58,19.59
Procaccini,935210726,SHEDIR OTOAIR SPRAY JUNIOR 100ML - SHEDIR - 935210726,1,0.33,0,37,3,10.25,12.87
Procaccini,935272841,VICABIMB 50G - VICABIMB - 935272841,1,0.33,0,90,,11.57,13.62
Procaccini,935272866,SIMOPLIR 12BUST - SIMOPLIR - 935272866,1,0.33,0,100,2,11.41,13.27
Procaccini,935479244,GEMAVIP COLEPANFAST 20CPR 400MG - GEMAVIP - 935479244,1,0.33,0,97,4,11.92,14.47
Procaccini,935521866,AKNICARE COMBI 30CPR - - 935521866,1,0.33,0,14,,16.12,18.72
Procaccini,935522502,YPSABEN 30 Cpr - - 935522502,1,0.33,0,8,3,15.49,19.82
Procaccini,935527352,Assenzio Shampoo Doccia 250ml - - 935527352,1,0.33,1,0,8,7.67,11.51
Procaccini,935572154,PROMOPHARMA X 3 PLUS OMEGA3 100 PERLE - PROMOPHARMA - 935572154,1,0.33,0,22,2,19.76,25.31
Procaccini,935602262,BIODUE OFTALDERM SHAMPOO 50ML - BIODUE - 935602262,1,0.33,0,38,5,17.43,21.13
Procaccini,935660946,VAPE OPEN AIR SPRAY 500ML - VAPE - 935660946,1,0.33,0,100,2,4.59,6.27
Procaccini,935671293,REPLAY POLVERE 800G - - 935671293,1,0.33,0,1,1,28.96,36.32
Procaccini,935735771,LINDASERVICE ALT GLUCO 30 Ovalette LINDA'S - LINDASERVICE - 935735771,1,0.33,0,17,,12.98,16.87
Procaccini,935790701,ROLLFLEX Acqua Stop Imp10x10cm - - 935790701,1,0.33,0,7,1,23.11,31.78
Procaccini,935823928,L'ERBOLARIO PAPAVERO SOAVE SAPONE 100G - L'ERBOLARIO - 935823928,1,0.33,4,0,10,3.51,6.04
Procaccini,935858288,EUFILLER BAVA DI LUMACA 30ML - - 935858288,1,0.33,0,4,2,30.52,35.83
Procaccini,935858340,EUFILLER GOLD 50ML - - 935858340,1,0.33,0,100,4,29.13,35.47
Procaccini,935864850,UROLIN OROSOLUBILE 14BUST - - 935864850,1,0.33,0,42,4,13.49,16.94
Procaccini,935903676,PET Remedy Diff+Flac.40ml - - 935903676,1,0.33,0,6,2,26.27,30.94
Procaccini,935996583,ORIONE OKPED Corr.GG Dx 36-38 - - 935996583,1,0.33,0,1,2,14.07,18.15
Procaccini,936048089,EUPHIDRA EUPH COLORPRO XD 530 CAST DOR - EUPHIDRA - 936048089,1,0.33,4,18,,5.12,6.30
Procaccini,936048115,EUPHIDRA euph colorpro xd 600 bio scu - EUPHIDRA - 936048115,1,0.33,7,100,,5.44,6.69
Procaccini,936092840,CONIFER SHAMPOO COMPLEX 200ML - - 936092840,1,0.33,0,27,4,13.54,15.90
Procaccini,937140073,BIO STILOGIT PHARMACEUTIC AZUMA-4 CRONO 10CPR+10BUST - BIO STILOGIT PHARMACEUTIC - 937140073,1,0.33,0,100,2,12.54,14.91
Procaccini,937494425,CONVEEN OPTIMA GUAINA 25MM 30P - CONVEEN - 937494425,1,0.33,0,22,2,47.82,56.10
Procaccini,938025095,CODEFLOR SMP GOCCE 7ML - - 938025095,1,0.33,0,10,2,11.90,13.82
Procaccini,938092855,BIOKAP BIOS LINE NUTRICOLOR CR BALS - BIOKAP - 938092855,1,0.33,0,20,1,7.49,9.86
Procaccini,938224654,GEHWOL ANELLO CORRETTORE 3PZ - GEHWOL - 938224654,1,0.33,0,46,4,9.31,11.66
Procaccini,938387370,REGOLDI' PREVIFLOREX 10FLX10ML - REGOLDI' - 938387370,1,0.33,0,100,2,10.54,13.19
Procaccini,938471683,SPAZIO ECOSALUTE SALI EPSOM Polv.500g SZE - SPAZIO ECOSALUTE - 938471683,1,0.33,0,35,1,6.74,8.19
Procaccini,938661004,OTI OT.EPARPLUS 60CPS - OTI - 938661004,1,0.33,0,17,5,14.62,18.01
Procaccini,938713334,Orione 508 slip uomo contenitivo chiuso in cotone grigio 5 - ORIONE - 938713334,1,0.33,0,2,1,31.28,38.66
Procaccini,938747971,LAB.FARMACEUTICI KRYMI ANGIOKRYM LIPOGEL 100ML - LAB.FARMACEUTICI KRYMI - 938747971,1,0.33,0,53,,12.46,16.19
Procaccini,938796036,GLUCOLAB AC Str.Elettr.50pz - - 938796036,1,0.33,0,2,1,22.69,26.82
Procaccini,938812942,VARISAN F CCL1 AG PC C NERO5 - - 938812942,1,0.33,0,1,1,64.22,85.27
Procaccini,938819380,SECURMED CATETERE SIL.2V CH14 SECUR - SECURMED - 938819380,1,0.33,0,6,3,4.76,6.32
Procaccini,939062725,BIOGENA tae x inverse vitiligo suncare - BIOGENA - 939062725,1,0.33,0,50,,20.53,25.91
Procaccini,939116479,VARISAN FFM CCL1 AD PCNO BL3 - - 939116479,1,0.33,0,2,1,51.42,62.19
Procaccini,939116594,VARISAN FFM CCL2 AD PCCO BL5 - - 939116594,1,0.33,0,1,1,49.62,65.77
Procaccini,939116669,VARISAN FFM CCL2 AD PCCO NE5 - - 939116669,1,0.33,0,1,1,49.62,65.85
Procaccini,939126254,OTI OT.BIOMICOR 75 CAPS 400MG - OTI - 939126254,1,0.33,0,23,3,13.98,17.96
Procaccini,939197289,FITOBIOTUSS 150ML - - 939197289,1,0.33,0,13,4,7.25,9.94
Procaccini,939197303,FITOBIOTUSS BB 150ML - - 939197303,1,0.33,0,11,1,7.08,8.41
Procaccini,939301661,"BIATAIN Med.Sch.12,5x12,5 3436 - - 939301661",1,0.33,0,2,3,47.89,59.62
Procaccini,939393171,PODIDRAL FAS CR RAGADI PIED100 - - 939393171,1,0.33,0,100,,13.05,15.09
Procaccini,939460818,DERMAZEN OLIO LENITIVO 150ML - - 939460818,1,0.33,0,82,1,8.97,11.42
Procaccini,939464424,BUDETTA FARMA CLIAXIN SPR MED LEN S/GAS 100M - BUDETTA FARMA - 939464424,1,0.33,0,100,4,14.30,16.84
Procaccini,939471544,BIOXTRA LIQUID SPRAY 50ML - BIOXTRA - 939471544,1,0.33,0,100,3,13.29,16.46
Procaccini,939676185,COMBUR*5 Test 10 Strisce - - 939676185,1,0.33,0,3,5,14.68,17.49
Procaccini,939735837,DIVIT SCIROPPO 200ML - - 939735837,1,0.33,0,100,1,10.24,13.25
Procaccini,939886255,HELAN Fior Talco Deo 100ml - HELAN - 939886255,1,0.33,0,28,5,6.86,8.39
Procaccini,939901373,Rimovil gel 75ml - - 939901373,1,0.33,0,55,1,10.11,12.05
Procaccini,939901613,PRONTEX SYNTESI MISUR PRESS DI - PRONTEX - 939901613,1,0.33,0,8,2,47.36,60.73
Procaccini,939969869,KHU'Fascia Riscald.Blu - - 939969869,1,0.33,0,1,4,14.07,18.46
Procaccini,940000540,Ialoclean gocce auricolari 30 ml - IALOCLEAN - 940000540,1,0.33,0,100,1,12.76,14.85
Procaccini,940050242,HELAN i sorbetti di helan ficopop eau de toilette 30 ml - HELAN - 940050242,1,0.33,0,2,2,12.16,16.45
Procaccini,940050267,HELAN I sorbetti di helan ficopop sapone liquido profumato 500 ml - HELAN - 940050267,1,0.33,0,1,,7.33,9.53
Procaccini,940077910,"Principium hair beauty 60 compresse da 1,3 g - PRINCIPIUM - 940077910",1,0.33,0,15,5,18.37,22.35
Procaccini,940095348,Sarcoact 30 buste da 8 g - - 940095348,1,0.33,0,24,,30.36,37.34
Procaccini,940184575,Dermafresh 48h ipersudorazione spray 100 ml - DERMAFRESH - 940184575,1,0.33,17,100,3,4.39,5.96
Procaccini,940259296,ISDIN NUTRADEICA SHAMPOO ANTIF 200ML - ISDIN - 940259296,1,0.33,0,11,,13.24,17.21
Procaccini,940325956,Proton dk 150 gocce 25 ml - - 940325956,1,0.33,0,22,1,17.88,20.84
Procaccini,940326200,LONG LIFE Longlife e complex 60 capsule vegetali - LONG LIFE - 940326200,1,0.33,0,7,3,22.68,27.47
Procaccini,940472071,BIOKAP NUTRIC Rapid 7.0 Biondo Medio - - 940472071,1,0.33,0,6,1,7.78,9.14
Procaccini,940535901,HELAN Foglierare desiderio intenso burro profumato elasticizzante 200 ml - HELAN - 940535901,1,0.33,0,1,4,14.95,19.50
Procaccini,940562541,Euphidra amidomio olio detergente 400 ml - EUPHIDRA - 940562541,1,0.33,4,4,3,7.61,9.23
Procaccini,940562871,Viasten 20 bustine - - 940562871,1,0.33,0,96,4,14.94,18.16
Procaccini,940562945,Dermafresh 24h pelle normale spray 100 ml - - 940562945,1,0.33,12,100,4,4.39,5.79
Procaccini,941089916,Rilastil smagliature crema pelli sensibili promo - RILASTIL - 941089916,1,0.33,2,0,5,17.95,23.33
Procaccini,941113300,VENAPLUS 30CPR - - 941113300,1,0.33,0,91,,19.87,23.25
Procaccini,941166365,NOVA ARGENTIA NOVA MGKB 30BUST 5G - NOVA ARGENTIA - 941166365,1,0.33,0,54,,7.62,9.91
Procaccini,941577912,D.M.G. ITALIA ENOXOFTAL SOLUZIONE OFTALMICA - D.M.G. ITALIA - 941577912,1,0.33,0,100,,9.66,11.29
Procaccini,941614885,MAGFOR D3 14BUST - - 941614885,1,0.33,0,51,1,15.49,18.45
Procaccini,941803722,ZALATT 20CPS GASTRORESIST - - 941803722,1,0.33,0,35,1,10.56,13.69
Procaccini,941970802,SHEDIR ANIVAL BETA 30CPR - SHEDIR - 941970802,1,0.33,0,58,,9.91,12.88
Procaccini,942062148,ESPERSOL OTO GOCCE 20ML - - 942062148,1,0.33,0,100,3,10.94,13.35
Procaccini,942210168,BIODELTA PICNOVEN DREN 50CPR - BIODELTA - 942210168,1,0.33,0,100,2,15.62,18.62
Procaccini,942272372,HELAN Fior Talco Bals.Mani50ml - HELAN - 942272372,1,0.33,0,8,2,5.01,6.53
Procaccini,942283336,SHEDIR BAMAK PLUS 24BUST - SHEDIR - 942283336,1,0.33,0,61,1,14.77,17.56
Procaccini,942296536,BIODUE MICONICON PHARCOS 4ML - BIODUE - 942296536,1,0.33,0,100,4,13.88,16.91
Procaccini,942309826,VIVA 140 AT M-LISC VISONE 5 - - 942309826,1,0.33,0,1,1,17.06,22.16
Procaccini,942316542,ROYDERMAL ACARICIDA PET SHAMPOO 300ML - ROYDERMAL - 942316542,1,0.33,0,26,1,11.50,14.62
Procaccini,942602640,MGK-VIS MGK VIS Orange Zero 15 Bust. - MGK-VIS - 942602640,1,0.33,3,66,5,5.09,5.98
Procaccini,942725829,ORIONE Slip Ernia Alto Grigio5 - ORIONE - 942725829,1,0.33,0,2,3,40.41,52.63
Procaccini,942725868,ORIONE Slip Ernia Alto Grigio8 - - 942725868,1,0.33,0,2,1,40.41,47.98
Procaccini,942790268,VARISAN ETH. AT PA POU NO3 - - 942790268,1,0.33,0,2,1,34.04,42.65
Procaccini,942818081,PENTAMEDICAL LIPEROL S Olio Sh.150ml - PENTAMEDICAL - 942818081,1,0.33,0,100,4,11.79,13.84
Procaccini,942845049,CZ PRESS BND MF90 5MTX8CM - - 942845049,1,0.33,0,3,1,7.92,9.73
Procaccini,942894751,SYNCHROLINE AKNICARE CB Chest&Back 100ml - SYNCHROLINE - 942894751,1,0.33,0,100,,16.56,19.80
Procaccini,942973239,SHEDIR LEKESIN 15 Cpr - SHEDIR - 942973239,1,0.33,0,42,4,19.14,23.29
Procaccini,943227431,MASSIGEN MG Superior 150g OFS - MASSIGEN - 943227431,1,0.33,0,75,5,4.54,6.13
Procaccini,943287464,BIOKAP B Bio Sh.Fortif.200ml - BIOKAP - 943287464,1,0.33,0,19,,8.06,9.84
Procaccini,943322053,HELAN MONOI Tahiti Bals.Labbra fp30 - HELAN - 943322053,1,0.33,0,6,,4.88,6.34
Procaccini,943323574,ASCIUGAMANI Carta Rotoli 1pz - - 943323574,1,0.33,0,77,4,3.01,4.24
Procaccini,943327217,EUPHIDRA LOOK AWAY MATITA OCCHI NUDE 1 pezzo - EUPHIDRA - 943327217,1,0.33,4,0,4,9.09,11.19
Procaccini,943327229,Euphidra AmidoMio Lenitop Crema Prurito 50ml - - 943327229,1,0.33,6,77,,6.78,8.89
Procaccini,943376689,ALOMAP Ung.175g - - 943376689,1,0.33,0,19,3,24.83,29.53
Procaccini,943513996,Initiv Cerotto Dolore Collo 3 pezzi - - 943513996,1,0.33,6,23,2,7.32,8.92
Procaccini,943780876,SYRIO BEAUTY-SY Ialuronico 30 Cps - SYRIO - 943780876,1,0.33,0,10,2,18.23,23.18
Procaccini,943795726,MECLON Idra Emulgel 7fl.5ml - MECLON - 943795726,1,0.33,2,100,3,12.49,14.38
Procaccini,943939470,HELAN SOLE BIMBI Latte Spy fp50+100m - HELAN - 943939470,1,0.33,0,16,4,11.83,14.94
Procaccini,943941839,TARANIS Prep.Dolci 300g - - 943941839,1,0.33,0,1,1,18.10,22.01
Procaccini,943949420,SHEDIR COLPLATIR 30 Cpr - SHEDIR - 943949420,1,0.33,0,93,5,16.80,20.33
Procaccini,943950269,VARISAN ETH.1015 AT PC PO 2 C - - 943950269,1,0.33,0,1,1,34.04,42.69
Procaccini,943953075,VARISAN ETH.1015 AD PC PO3C - - 943953075,1,0.33,0,3,1,17.96,22.41
Procaccini,944025434,Euphidra Colorpro Xd566 Sangri - EUPHIDRA - 944025434,1,0.33,1,50,,5.12,6.71
Procaccini,944064462,HELAN I SORBETTI CocoMint Eau 30ml - HELAN - 944064462,1,0.33,0,1,3,12.16,15.08
Procaccini,944064486,HELAN I SORBETTI LemonFizz Eau 30ml - HELAN - 944064486,1,0.33,0,11,3,11.83,14.45
Procaccini,944064551,HELAN I SORBETTI Cocomint Latte Corp - HELAN - 944064551,1,0.33,0,6,2,9.27,12.95
Procaccini,944099769,IDRASTIN Det.Struccante - - 944099769,1,0.33,0,21,2,11.71,14.60
Procaccini,944182029,HUMANA^BC Sapone Liquido 300ml - HUMANA - 944182029,1,0.33,3,0,1,6.10,7.72
Procaccini,944182082,HUMANA^BC Pasta Vaso 200ml - HUMANA - 944182082,1,0.33,1,10,,10.48,13.55
Procaccini,944652407,ATOREPAIR Crema Idrat.400ml - - 944652407,1,0.33,0,6,3,19.47,26.02
Procaccini,944686258,Fluisi 30 bustine - - 944686258,1,0.33,0,7,1,12.82,15.04
Procaccini,944725682,MEDIBASE MEDIFLOG 14 Buste - MEDIBASE - 944725682,1,0.33,0,2,,11.58,15.06
Procaccini,944841055,LONGLIFE MORINGA Bio 100Cps - - 944841055,1,0.33,0,49,1,11.59,13.63
Procaccini,944851688,ARMORES Pappa Reale 10x10ml - - 944851688,1,0.33,0,11,,9.38,12.20
Procaccini,944888724,HELAN MONOI Acqua Marina Capelli - HELAN - 944888724,1,0.33,0,6,,9.58,12.45
Procaccini,944890641,KANTER PHARMA VENABEN Crema 100ml - KANTER PHARMA - 944890641,1,0.33,0,7,2,22.11,26.27
Procaccini,944909199,AGENO Gel Intimo 100ml - - 944909199,1,0.33,0,1,2,12.26,14.80
Procaccini,944959295,PRINCIPIUM Rodiola Gold 60Cpr - PRINCIPIUM - 944959295,1,0.33,0,21,,19.99,23.35
Procaccini,945030726,MARCO VITI VITICIST 14 Bust+Intimo Promo - MARCO VITI - 945030726,1,0.33,0,7,2,8.56,10.89
Procaccini,945101931,EUPHIDRA FIORI DI CILIEGIO ACQUA PROFUMATA 125ML - FRAGRANZA PRIMAVERILE RIGENERANTE - - 945101931,1,0.33,2,0,5,4.83,6.28
Procaccini,945102085,Euphidra acqua profumata bergamotto & patchouli spray 125 ml - profumo unisex - - 945102085,1,0.33,3,34,3,4.83,6.28
Procaccini,945102097,Sapone Mani Bergamotto Patchou - - 945102097,1,0.33,1,12,4,3.37,4.37
Procaccini,945102111,Doccia Gel Neroli Vetiver400ml - - 945102111,1,0.33,9,0,1,5.32,6.63
Procaccini,945102135,Sapone Mani Neroli Vetiver 300ml - - 945102135,1,0.33,1,0,2,3.37,4.37
Procaccini,945104673,Massigen sport creatine pro 250 g - - 945104673,1,0.33,0,76,,17.80,23.14
Procaccini,945110930,PSORISDIN Emollient Loz.400ml - - 945110930,1,0.33,0,14,3,16.56,21.29
Procaccini,945139994,Euphidra Backstage Primer Viso - EUPHIDRA - 945139994,1,0.33,0,31,,13.31,17.30
Procaccini,945140111,Euphidra temperamatite ant mat - EUPHIDRA - 945140111,1,0.33,3,0,5,2.98,3.98
Procaccini,945140174,Eu. Phidra color. Pro extra delicato 907 biondo chiarissimo naturale freddo - EUPHIDRA - 945140174,1,0.33,1,26,5,5.12,6.33
Procaccini,945172486,Euphidra Shampoo Forfora Grassa 200ml - EUPHIDRA - 945172486,1,0.33,4,0,,5.47,7.16
Procaccini,947077273,TRICOESSE Plus 30 Cps - - 947077273,1,0.33,0,3,4,16.34,19.76
Procaccini,947117139,ENSURE Multi-Thick 250g - ENSURE - 947117139,1,0.33,0,18,3,13.56,15.87
Procaccini,947147803,"ISDIN SI-Nails MicoXpert 4,5ml - ISDIN - 947147803",1,0.33,0,84,4,20.40,25.21
Procaccini,947217473,VITACALM Ansistop Spy Act.20ml - - 947217473,1,0.33,0,77,,9.12,10.55
Procaccini,947225126,Euphidra maxi idratazione detergente vitamina E 200 ml - - 947225126,1,0.33,3,2,3,11.53,14.15
Procaccini,947225138,EUPHIDRA MAXI IDRATAZIONE TONICO - - 947225138,1,0.33,2,36,1,9.22,12.29
Procaccini,947225153,Euphidra maxi idratazione fluido pelle secca e sensibile 50ml - - 947225153,1,0.33,3,0,4,25.62,31.48
Procaccini,947225379,Euphidra maschera detox restore+ 75 ml - - 947225379,1,0.33,6,0,2,6.04,7.44
Procaccini,947261119,HELAN OLMO Eau de Toilette 10ml - HELAN - 947261119,1,0.33,0,11,3,6.66,8.21
Procaccini,947270789,SHEDIR CICAWUND Gel 30ml - SHEDIR - 947270789,1,0.33,0,37,2,10.98,13.09
Procaccini,947330813,SHEDIR KRESCIX JOY 90 Cpr - SHEDIR - 947330813,1,0.33,0,16,2,44.70,53.04
Procaccini,947356301,TRICOVEL Protez.Spray 100ml - TRICOVEL - 947356301,1,0.33,0,21,,21.76,25.04
Procaccini,947383004,Aquilea sonno 30 gummies - AQUILEA - 947383004,1,0.33,0,8,,10.93,14.21
Procaccini,947465795,KURAFLU Inalatore Suffumigi - - 947465795,1,0.33,0,11,,13.53,17.59
Procaccini,948009865,DREAGIN MEN Schiuma 100ml - DREAGIN - 948009865,1,0.33,0,29,5,11.88,14.67
Procaccini,948013507,ENFARMA LENITINA Plus 50ml - ENFARMA - 948013507,1,0.33,0,100,5,11.90,14.39
Procaccini,948087945,EUPHIDRA Loz.DS 100ml - - 948087945,1,0.33,0,30,,10.08,13.10
Procaccini,948168430,LONG LIFE Longlife barbabietola rossa 500 mg 100 capsule vegetali - LONG LIFE - 948168430,1,0.33,0,10,,15.21,19.78
Procaccini,949437709,EUPHIDRA VIVA EYELINER WATERPROOF MARRONE - - 949437709,1,0.33,2,0,3,9.09,11.17
Procaccini,949477451,Armolipid Donna 50+ 30cps - - 949477451,1,0.33,6,100,4,13.18,15.91
Procaccini,949499952,HELAN I profumi della casa flora di campo fragranza per l'ambiente spray 150ml - HELAN - 949499952,1,0.33,0,2,4,11.13,13.46
Procaccini,949505527,DREAGIN REACT Gel 7 Tub.Monod. - - 949505527,1,0.33,0,24,1,14.87,17.64
Procaccini,949627741,DICOFARM Vita k plus plus 150 gocce 6 ml - DICOFARM - 949627741,1,0.33,0,100,1,10.77,13.70
Procaccini,949873830,LUVA Acqua Micellare 200ml - - 949873830,1,0.33,0,9,3,11.82,13.73
Procaccini,949924928,ISDIN ACNIBEN Facial Cream 40ml - ISDIN - 949924928,1,0.33,0,33,4,12.96,14.75
Procaccini,949970697,MARCO VITI Dr viti collagene crema corpo 200 ml - MARCO VITI - 949970697,1,0.33,0,19,4,8.64,12.27
Procaccini,949998280,"Onlife 20 bustine da 3,5 g - ONLIFE - 949998280",1,0.33,0,32,1,23.18,27.42
Procaccini,950007296,ENDOCOL 30 Cpr - - 950007296,1,0.33,0,100,2,16.34,19.02
Procaccini,950009225,Stardea collagene+ sublimlift 300 g - STARDEA - 950009225,1,0.33,0,13,4,30.53,40.29
Procaccini,950026462,Anaphase reactive shampoo 200 ml - - 950026462,1,0.33,2,14,4,8.37,10.35
Procaccini,950026524,Melib 60 capsule - - 950026524,1,0.33,0,5,,13.96,16.46
Procaccini,950038745,VEBIX Phytamin active crema unica dermofunzionale viso & corpo 300 ml - VEBIX - 950038745,1,0.33,0,53,2,5.22,6.59
Procaccini,950041778,Candidaway crema 100 ml - CANDIDAWAY - 950041778,1,0.33,0,46,2,10.48,13.13
Procaccini,950045233,Petnorm lavaggio oculare 50 ml - - 950045233,1,0.33,0,5,3,11.31,14.00
Procaccini,950047656,Soluzione oftalmica visubor 8 g - - 950047656,1,0.33,0,74,5,7.54,9.23
Procaccini,950047682,Mantle vet lozione sensitive cuccioli e cute sensibile 250 ml - - 950047682,1,0.33,0,35,1,5.99,9.48
Procaccini,950049116,GIORGINI Hmb sport 180 pastiglie - GIORGINI - 950049116,1,0.33,0,10,5,16.58,19.73
Procaccini,950055121,CH Tazza Training*Rosa 6m+ - - 950055121,1,0.33,0,20,4,6.26,7.63
Procaccini,950069955,Rilastil xerolact olio detergente 1000 ml - RILASTIL - 950069955,1,0.33,0,57,2,13.21,16.62
Procaccini,950072924,NITRONAT Shape Vaniglia14Bust. - - 950072924,1,0.33,0,1,1,26.93,33.05
Procaccini,950073015,Kadermin repair 30 capsule - - 950073015,1,0.33,0,5,2,16.81,20.69
Procaccini,950085946,Energera ultra 12 flaconcini 10 ml - - 950085946,1,0.33,0,81,2,15.95,19.35
Procaccini,950089247,OMRON Nebulizzatore omron c101 essential - OMRON - 950089247,1,0.33,2,44,,27.94,36.60
Procaccini,950127478,C Eye Biotic 15ml - - 950127478,1,0.33,5,31,,17.79,23.30
Procaccini,950127480,SVR C20 biotic rechargeable 50 ml - SVR - 950127480,1,0.33,3,15,5,23.35,27.93
Procaccini,950210702,Verset sun port 50ml - - 950210702,1,0.33,0,9,,15.31,19.90
Procaccini,950213797,PHYSIOMANCE Permea Gold 15Bust - - 950213797,1,0.33,0,16,5,31.92,37.79
Procaccini,950222721,CHICCO Termometro infrarossi a distanza chicco - CHICCO - 950222721,1,0.33,0,15,1,28.19,33.73
Procaccini,950222923,GOOVI Serum Skin Tint 03 ECRU goovi 30ml - GOOVI - 950222923,1,0.33,11,0,2,14.58,17.92
