tenant,minsan,prodotto,n_click,costo_click,erp_stock,supplier_stock,pos
SubitoFarma,973650308,TOLERIANE SENSITIVE CREMA VISO,1,0.33,0,75,9
SubitoFarma,973652151,CISTOPIU' 30CPR,1,0.33,0,67,3
SubitoFarma,973652201,NEFROPIU' 60CPR,1,0.33,0,18,
SubitoFarma,973653189,VASOX FORTE 20BUST,1,0.33,0,5,5
SubitoFarma,973655436,SPIRULINA 400PASTIGLIE,1,0.33,0,0,
SubitoFarma,973656059,VENOLEN IDROGEL 100ML,1,0.33,0,0,
SubitoFarma,973662137,FERRO OLIMENTOVIS 200ML,1,0.33,0,2,1
SubitoFarma,973713528,ESTEEM+ CHIUSO RIT20-70 TRA GR,1,0.33,0,4,2
SubitoFarma,973713593,ESTEEM+ CHIUSO PRET50MM FIN ST,1,0.33,0,2,1
SubitoFarma,973726538,LIEVITOSOHN ADVANCED 30BUST,1,0.33,0,7,10
SubitoFarma,973729510,EAU THERMALE MASCHERA NOTTE,1,0.33,0,2,12
SubitoFarma,973915818,CICAPLAST GEL B5 40ML,1,0.33,0,42,9
SubitoFarma,973916380,BBMILK 1-3 LIQUIDO 500ML,1,0.33,0,110,8
SubitoFarma,973996150,CANDIREX FORTE 20BUST,1,0.33,0,4,3
SubitoFarma,974003764,THERAOFTAL PROTECTDROP GTT OFT,1,0.33,0,13,1
SubitoFarma,974008106,IBSOLV 30CPS,1,0.33,0,62,2
SubitoFarma,974010516,SONOTIX DETERGENTE AURIC 120ML,1,0.33,0,22,2
SubitoFarma,974035824,RESURFACE MD 15 PEEL CANOVA,1,0.33,0,1,4
SubitoFarma,974039962,ELETTRODO PE FOAM MON 40MM PED,1,0.33,0,10,2
SubitoFarma,974051296,GUAM FIR FANGHI D'ALGA P/G 1KG,1,0.33,0,3,4
SubitoFarma,974058099,REOXALL 100S CREMA CANOVA 50ML,1,0.33,0,8,7
SubitoFarma,974058238,SALIPIL MASK CANOVA 8BUST 10ML,1,0.33,0,52,2
SubitoFarma,974059317,UMBREX 30 CREMA 50ML,1,0.33,0,6,8
SubitoFarma,974059329,UMBREX 50 CREMA 50ML,1,0.33,0,5,3
SubitoFarma,974059331,PODOVAL UR30 VELLUTANTE 50ML,1,0.33,0,20,3
SubitoFarma,974059343,PODOVAL UR50 LEVIGANTE 50ML,1,0.33,0,6,1
SubitoFarma,974082000,"REVISCON MONO 2,0% 48MG 2,4ML^",1,0.33,0,5,1
SubitoFarma,974090122,CONFORM2 PLACCA CONV B/A CE70,1,0.33,0,4,1
SubitoFarma,974097572,RESTIVOIL RINFORZANTE 250ML,1,0.33,0,41,11
SubitoFarma,974107777,GLUCOSAMINA COMPOSTA VEG 90CPR,1,0.33,0,14,5
SubitoFarma,974109225,CERAVE DETERGENTE IDRAT 88ML,1,0.33,0,10,
SubitoFarma,974109290,CERAVE CREMA VISO IDRAT 50ML,1,0.33,0,88,
SubitoFarma,974111130,CHETOGERD ORO 20BUST,1,0.33,0,25,3
SubitoFarma,974161869,GIBAUD ORTHO LOMBOGIB SENIOR 0,1,0.33,0,1,1
SubitoFarma,974161883,GIBAUD ORTHO LOMBOGIB SENIOR 2,1,0.33,0,2,1
SubitoFarma,974161895,GIBAUD ORTHO LOMBOGIB SENIOR 3,1,0.33,0,1,3
SubitoFarma,974362497,SCHOLL PARTY FEET GEL ACT R/TA,1,0.33,0,18,8
SubitoFarma,974368072,SFERAFER 20STICK PACK,1,0.33,0,1,2
SubitoFarma,974369542,MICOTIROSOLO 30CPR,1,0.33,0,3,2
SubitoFarma,974373476,ASABIONIC DET DEPURATIVO 125ML,1,0.33,0,21,5
SubitoFarma,974373488,PRUMERIS CREMA IDRAT EMOL400ML,1,0.33,0,13,4
SubitoFarma,974376131,METEOGAS POLVERE 20STICK ORO,1,0.33,0,12,6
SubitoFarma,974381257,REV IDRAX CONTOUR 15ML,1,0.33,0,10,2
SubitoFarma,974382754,DUPROVIT 30CPR,1,0.33,0,10,2
SubitoFarma,974641944,VITAMINA B12 1000MCG 40CPR,1,0.33,0,11,1
SubitoFarma,974644609,MELLIN 0 POST LATTE 400G,1,0.33,0,3,4
SubitoFarma,974648584,DENTO3 DENTIFRICIO OZONO 75ML,1,0.33,0,7,2
SubitoFarma,974655387,DEPIDERM SOIN DE JOUR SPF50,1,0.33,0,8,
SubitoFarma,974761746,NATURA+ SACCA CH STAND OP 45MM,1,0.33,0,1,3
SubitoFarma,974772980,RECUPERA ENERGY 20BUST,1,0.33,0,50,3
SubitoFarma,974848362,EUTOPLAC 7CPS SPREMIBILI,1,0.33,0,8,4
SubitoFarma,974848590,BIOSCALIN NUTRICOL IST NERO,1,0.33,0,3,3
SubitoFarma,974877300,CRONICIS 30CPR,1,0.33,0,3,1
SubitoFarma,974877654,EXCILOR FORTE MICOSI UNGHIA,1,0.33,0,4,7
SubitoFarma,974895599,DEPEND COMFORT D MUT S/M SUPER,1,0.33,0,0,
SubitoFarma,974895702,ERAFER+++ 30BUST,1,0.33,0,15,2
SubitoFarma,974908333,PERLAFLOR 10FL 10ML,1,0.33,0,14,2
SubitoFarma,974966689,CH TERMOMETRO VETRO,1,0.33,0,1,1
SubitoFarma,974966691,CH TERMOMETRO EASY 2 IN 1,1,0.33,0,2,1
SubitoFarma,974989271,SMART D3 MATRIX GOCCE 15ML,1,0.33,1,109,4
SubitoFarma,974991580,VIAFLOG 200ML,1,0.33,0,26,2
SubitoFarma,974997456,TERMOMETRO 2IN1 BALENA,1,0.33,0,4,1
SubitoFarma,975000819,ALOEVERA2 ALOEGYN CREMA 50ML,1,0.33,0,15,4
SubitoFarma,975003726,EUCERIN PH5 PANE DERMATOLOGICO,1,0.33,0,15,7
SubitoFarma,975003738,EUCERIN PH5 OLIO DET MANI250ML,1,0.33,0,10,5
SubitoFarma,975010253,MELACOL 60CPS,1,0.33,0,8,3
SubitoFarma,975018843,CYTELIUM LOZIONE 100ML NF,1,0.33,0,7,6
SubitoFarma,975025053,BIOCLIN BIO COLORIST 8,1,0.33,0,3,4
SubitoFarma,975026170,HYALU B5 OCCHI 15ML,1,0.33,0,0,
SubitoFarma,975027487,PERLAFLOR GOCCE 10ML,1,0.33,0,26,1
SubitoFarma,975027499,CALMALU' SCIROPPO 150ML,1,0.33,0,219,1
SubitoFarma,975027905,MEMORY ACT 50CPR,1,0.33,0,50,12
SubitoFarma,975037755,AUSILIUM B9 VET ACIDO FOLICO,1,0.33,0,2,1
SubitoFarma,975039153,ANSIOPHIL QUICK SPRAY 20ML,1,0.33,0,7,5
SubitoFarma,975039165,ENDACYD 20CPR MAST,1,0.33,0,15,2
SubitoFarma,975039177,RUSSOFF SPRAY 20ML,1,0.33,0,5,3
SubitoFarma,975039191,MACROVYT VITAMINA D3 VEG 60CPR,1,0.33,0,22,9
SubitoFarma,975049255,FISSAN PIC MIO ACQ MICELLARE,1,0.33,0,4,2
SubitoFarma,975054608,EUCERIN ANTI-PIGMENT GG SPF30,1,0.33,0,26,7
SubitoFarma,975054622,EUCERIN ANTI-PIGMENT NOTTE50ML,1,0.33,0,36,8
SubitoFarma,975054735,EUCERIN AQUAPHOR TRATT RIPA,1,0.33,0,32,8
SubitoFarma,975054798,RUMMO PENNE RIG N66 CECI/RISO,1,0.33,0,1,5
SubitoFarma,975061692,PROLISET DUO 15CPR,1,0.33,0,42,2
SubitoFarma,975062860,SOLTUX PLUS 14BUST,1,0.33,0,36,2
SubitoFarma,975063381,FLEVADREN 30CPR,1,0.33,0,7,1
SubitoFarma,975063443,IMMUNOSICK 30ML,1,0.33,0,12,1
SubitoFarma,975063874,SINUSTOP 20CPR 1190 MG,1,0.33,1,20,9
SubitoFarma,975066147,AQUACEL FOAM ADES 15X15 10PZ,1,0.33,0,5,1
SubitoFarma,975067657,SEBIACLEAR SERUM 30ML,1,0.33,0,33,8
SubitoFarma,975082862,GIBAUD SPORT POLPACCERA 1,1,0.33,0,1,4
SubitoFarma,975082924,GIBAUD SPORT GINOCCHIERA 2,1,0.33,0,1,2
SubitoFarma,975083054,PROGINESSE 20CPS,1,0.33,1,166,1
SubitoFarma,975083433,ACTIVE MEMORY SOLETTA BAMBOO38,1,0.33,0,1,1
SubitoFarma,975083763,WECAREYU FEVER FAST TERM DISPL,1,0.33,0,3,2
SubitoFarma,975084777,PIC INSUPEN ADV AGO G31X5MM,1,0.33,0,644,5
SubitoFarma,975089893,NUXE ULTRA SERUM 30ML,1,0.33,0,3,4
SubitoFarma,975095605,GINESTILL DETERGENTE LIQ 250ML,1,0.33,0,0,
SubitoFarma,975173725,JANE PINZA PORTASUCCHIO,1,0.33,0,11,1
SubitoFarma,975189186,FLAVIS MAGDALENAS ALB 4X50G,1,0.33,0,44,4
SubitoFarma,975189198,FLAVIS FRUIT BAR 5X25G,1,0.33,0,81,11
SubitoFarma,975189301,FLAVIS BREAD MIX 500G,1,0.33,0,71,3
SubitoFarma,975189313,FLAVIS CAKE MIX 500G,1,0.33,0,28,3
SubitoFarma,975200799,CLAROGIN GEL IDRATANTE 40ML,1,0.33,0,2,1
SubitoFarma,975255439,ABIVISOR 12BUSTINE,1,0.33,0,158,4
SubitoFarma,975296043,FEMORAL 30SOFTGELS,1,0.33,0,38,5
SubitoFarma,975359670,MINIMAS ADVANCED 60CPS,1,0.33,0,40,11
SubitoFarma,975388214,CLIATAKE DETERGENTE INTIMO SCH,1,0.33,0,30,1
SubitoFarma,975428222,BARIEDERM CICA-CREMA SPF50+,1,0.33,0,8,
SubitoFarma,975435239,AKNET DERMOCONTROL 40ML,1,0.33,0,28,2
SubitoFarma,975437625,OMEGOR VITALITY 1000 60CPS MOL,1,0.33,0,25,3
SubitoFarma,975447475,TOLERIANE SENSITIVE FLUIDO VIS,1,0.33,0,5,9
SubitoFarma,975450800,MAYDAY 24BUST 10ML,1,0.33,0,41,6
SubitoFarma,975453844,ANSIRENS GOCCE 50ML,1,0.33,0,6,4
SubitoFarma,975454430,RASPA PLATINUM,1,0.33,0,0,
SubitoFarma,975455609,CURADERM ACETONE UNGHIE 50ML,1,0.33,0,1,1
SubitoFarma,975459532,PEGINPOL 20BUST,1,0.33,0,139,2
SubitoFarma,975500873,N5 0 500ML,1,0.33,0,43,5
SubitoFarma,975508666,EUCERIN UREAREP EMULS10% 400ML,1,0.33,0,85,5
SubitoFarma,975508793,NEOREPAIR CREMA 75ML,1,0.33,0,156,1
SubitoFarma,975514050,BAGNO DI HOFFMANN 300ML,1,0.33,0,6,2
SubitoFarma,975519240,MAVOSTEN 20CPR,1,0.33,0,42,10
SubitoFarma,975532159,FOVEASANA 20CPR,1,0.33,0,9,1
SubitoFarma,975576341,LABELLO SUN PROTECT SPF30,1,0.33,1,15,8
SubitoFarma,975585480,GLIALIA SOSPENSIONE ORALE200ML,1,0.33,0,23,4
SubitoFarma,975596204,SOMAT SKIN EX SNEL 7NTT G250ML,1,0.33,0,1,
SubitoFarma,975597156,SWISSE ACIDO IALUR/COLLAG30CPR,1,0.33,0,42,5
SubitoFarma,975645565,LETIBALM JUNIOR 10ML,1,0.33,0,1,1
SubitoFarma,975699442,PROSTAFLOR 30CPS,1,0.33,0,7,6
SubitoFarma,975734132,RILASTIL XEROLACT GEL DET400ML,1,0.33,0,9,7
SubitoFarma,975743081,"ERART 20BUSTE 4,8G",1,0.33,0,14,4
SubitoFarma,975760986,TUSSAID 200ML NUTRIGEN,1,0.33,0,9,2
SubitoFarma,975761521,BORO OLIMENTOVIS 200ML,1,0.33,0,1,8
SubitoFarma,975815832,KLORANE SPRAY MENTA ACQ 100ML,1,0.33,0,1,1
SubitoFarma,975817786,NUVITA SET ASTUCCIO POSATE RA,1,0.33,0,5,1
SubitoFarma,975864620,LIPIKAR HUILE LAVANTE AP 750ML,1,0.33,0,0,
SubitoFarma,975866308,ENTOFLORIS 10FL 10ML,1,0.33,0,19,1
SubitoFarma,975896426,GIBAUD ORTHO DORSOLOMBOGIB 2,1,0.33,0,1,2
SubitoFarma,975908462,SPIRIAL SPRAY REFORMULATION,1,0.33,0,67,7
SubitoFarma,975941840,INTENSIVE HYALURONIC SER YEUX,1,0.33,0,5,3
SubitoFarma,975961739,NATURA MIX ADVANCED ENERG 20BU,1,0.33,0,15,12
SubitoFarma,975971755,IDRAMETIC SPRAY 30ML,1,0.33,0,119,1
SubitoFarma,975973001,GIBAUD ORTHO ACT H35 CORS LS 4,1,0.33,0,1,1
SubitoFarma,975983432,DUALSAN SLIP CONTENITIVO D 5,1,0.33,0,1,1
SubitoFarma,975984598,VERTIWIN 30CPR,1,0.33,0,1,8
SubitoFarma,975995743,AUDISPRAY ULTRA SPRAY 20ML,1,0.33,0,18,11
SubitoFarma,975997863,EKEEP B1 POSTURAL BRA 2,1,0.33,0,1,2
SubitoFarma,976013300,DEXYANE CREMA EMOL A/GRAT200ML,1,0.33,0,5,4
SubitoFarma,976013449,ZEROGRANO BISCOTTO PANNA/CIOC,1,0.33,1,0,2
SubitoFarma,976202743,LACRIVET SALVIETTINE 15PZ,1,0.33,0,3,2
SubitoFarma,976203238,NERVATIL 60CPR,1,0.33,0,2,1
SubitoFarma,976204851,SWISSE VITAMINA D 100CPS,1,0.33,0,49,11
SubitoFarma,976206262,CERAMOL MB 30 50ML,1,0.33,0,11,4
SubitoFarma,976207985,OROBEN GEL ORALE 15ML,1,0.33,0,27,7
SubitoFarma,976209876,CURAPROX CS 5460 ORTHO 1UN,1,0.33,0,3,12
SubitoFarma,976218204,CALMA PETS 100ML,1,0.33,0,0,
SubitoFarma,976276648,REDERMIC RETINOL 30ML,1,0.33,0,1,7
SubitoFarma,976278325,FDE GEL PURO ALOE VERA 150ML,1,0.33,0,1,4
SubitoFarma,976294393,NORSAN OMEGA 3 120CPS,1,0.33,0,15,6
SubitoFarma,976296653,CONVEEN SEC SACCA LETT2L 140CM,1,0.33,0,77,1
SubitoFarma,976304699,OLIO DI COCCO 100ML,1,0.33,0,3,2
SubitoFarma,976310666,BABYSTAR MEGASCORTA TG 6 42PZ,1,0.33,0,154,3
SubitoFarma,976311302,CLEARBLUE FLIP&CLICK 1PZ,1,0.33,0,0,
SubitoFarma,976322762,FLEXADIN ADVANCED CANE 30TAV,1,0.33,0,32,5
SubitoFarma,976323067,NEUROCUR 30CPR GASTRORESIST,1,0.33,0,7,10
SubitoFarma,976332940,VASOMED MAMMA 30CPR,1,0.33,0,5,1
SubitoFarma,976387629,ARGENTO COLLOID PET SPR 50PPM,1,0.33,0,1,4
SubitoFarma,976391197,REOXALL 100S FLUIDO FOTOPR50ML,1,0.33,0,2,1
SubitoFarma,976395020,N5 2 LATTE LIQ 6/12M 500ML,1,0.33,0,178,4
SubitoFarma,976397265,NUTRIVA ARTIFLEX ARTI 50CPR,1,0.33,0,1,5
SubitoFarma,976399156,EPITACT CARPAL'GO SX TG S,1,0.33,0,3,1
SubitoFarma,976399535,FLUISTAR SINU 20CPR,1,0.33,0,43,7
SubitoFarma,976399865,HEDRIN SHAMPOO ANTIPEDICULOSI,1,0.33,3,19,1
SubitoFarma,976520559,CH MY SWEET DOUDOU TEDDY BEAR,1,0.33,0,11,1
SubitoFarma,976520647,VISAVEN FORTE 16BUST SOLUBILI,1,0.33,0,49,1
SubitoFarma,976598464,AGO HARMOFINE G32 4MM 100PZ,1,0.33,0,1,1
SubitoFarma,976679833,NORMALIA EXTRA 30STICK ORALI,1,0.33,0,27,4
SubitoFarma,976732329,CICAVIT+ SPF50+ 40ML,1,0.33,0,86,9
SubitoFarma,976768275,MEPILEX BORDER FLEX 10X10 5PZ,1,0.33,1,12,1
SubitoFarma,976769606,VEMAG SPRAY 30ML,1,0.33,0,2,2
SubitoFarma,976797340,KLAMEXTRA 30BUST,1,0.33,0,23,7
SubitoFarma,976840948,LACTIS B-COMPLEX 14STICK PACK,1,0.33,0,5,1
SubitoFarma,976920708,LIQUICK X-TREME P ERG43CM CH12,1,0.33,0,20,1
SubitoFarma,977021258,AMUCHINA GEL X-GERM 250ML,1,0.33,0,77,
SubitoFarma,977175886,ALKAGIN DETERGENTE FRESH INT,1,0.33,0,2,4
SubitoFarma,977175912,ALKAGIN DETERGENTE INT LENIT,1,0.33,0,0,
SubitoFarma,977176205,PERICLIM FORTE 60STICK,1,0.33,0,3,6
SubitoFarma,977258894,MANGANESE COBALT OLIMENT 200ML,1,0.33,0,2,1
SubitoFarma,977348123,OMEGOR ANTIAGE 60CPS,1,0.33,0,4,10
SubitoFarma,977368253,DERMOVITAMINA FILM SPR 30ML,1,0.33,0,0,
SubitoFarma,977445903,FOLICVET 15CPR,1,0.33,0,1,
SubitoFarma,977546249,SCHAR CRACKERS 10X35G,1,0.33,0,108,10
SubitoFarma,977548926,STIPLEVO 30CPS VEGETALI,1,0.33,0,17,1
SubitoFarma,977610827,EUCERIN ACUTE LIP BALM 10ML,1,0.33,0,40,8
SubitoFarma,977624269,VIROPA MALVA SYLVESTRIS 15FILT,1,0.33,0,13,6
SubitoFarma,977624271,REMOVER ADAPT ADES MEDIC SPR,1,0.33,0,10,1
SubitoFarma,977632001,AVENA SATIVA BOIRON EI 60ML,1,0.33,0,22,2
SubitoFarma,977636810,RUSCUS ACULEAT BOIRON EI 60ML,1,0.33,0,20,3
SubitoFarma,977658032,"CERAMOL CERAMOL AG  13,1 ML",1,0.33,0,2,1
SubitoFarma,977662143,VERSET CHARM EDP 50ML,1,0.33,0,3,1
SubitoFarma,977671243,DERMOVITAMINA VERRUCHE 2ML,1,0.33,0,2,9
SubitoFarma,977676129,BRUDYSEC 30CPS,1,0.33,0,0,
SubitoFarma,977702327,ENDOFIT COLON SENS 30CPR GASTR,1,0.33,0,31,3
SubitoFarma,977702962,PROGENORM 20CPR,1,0.33,0,9,4
SubitoFarma,977703432,FLORMIDABIL STOP 6BUST C/STEV,1,0.33,0,23,2
SubitoFarma,977703457,FLORMIDABIL DAILY 10BUST C/STE,1,0.33,0,6,7
SubitoFarma,977705918,UVA URSINA BOIRON EI 60ML,1,0.33,0,11,4
SubitoFarma,977709955,CYTAFU BOIRON EI 60ML,1,0.33,0,13,6
SubitoFarma,977709979,PINUS MONTANA BOIRON MG 60ML,1,0.33,0,9,1
SubitoFarma,977790688,APROTEN PANINI 2X100G,1,0.33,0,24,7
SubitoFarma,977790690,APROTEN SFILATINI 3X50G,1,0.33,0,0,
SubitoFarma,977793470,LEIS COLLARE BARRI CANE 35CM S,1,0.33,0,0,
SubitoFarma,977803586,YMEA PANCIA PIATTA 64CPS NF,1,0.33,0,19,12
SubitoFarma,977803612,YMEA SILHOUETTE 64CPS NF,1,0.33,0,53,12
SubitoFarma,977823196,GIOVINA 30BUST,1,0.33,0,7,6
SubitoFarma,977962240,GIBAUD ORTHO MALLEOCROSS CAV 2,1,0.33,0,1,2
SubitoFarma,977962265,GIBAUD ORTHO MALLEOCROSS CAV 3,1,0.33,0,1,2
SubitoFarma,978115968,AMPOULE B 30ML,1,0.33,0,6,10
SubitoFarma,978241178,SOLLIEVO 60CPS,1,0.33,0,1,2
SubitoFarma,978254961,PANDA PEDIATRICA MAS AEROSOL,1,0.33,0,1,1
SubitoFarma,978269153,DERCOS KERASOL SHAMPOO 250ML,1,0.33,0,4,5
SubitoFarma,978279976,ORALB ESSENTIALFLOSS FILO CE2P,1,0.33,0,1,4
SubitoFarma,978305530,VITIS KIDS GEL 50ML INTL,1,0.33,0,2,3
SubitoFarma,978305555,OVERLUZ 60PRL,1,0.33,0,2,11
SubitoFarma,978316382,LENIBEN SILVER 15ML,1,0.33,0,10,2
SubitoFarma,978401558,YAMAMOTO R DIURICELL 1000ML,1,0.33,0,14,2
SubitoFarma,978434126,PEDIAFLU' 150ML,1,0.33,0,61,1
SubitoFarma,978436083,JALURONIUS CREAM 50ML,1,0.33,0,41,5
SubitoFarma,978476669,VITREOMAX 20BUST,1,0.33,0,52,5
SubitoFarma,978494906,DERMOVITAMINA PROCTOC FAST,1,0.33,0,3,11
SubitoFarma,978507224,ECOTONIC 1000 14STICK PACK,1,0.33,0,17,1
SubitoFarma,978508137,NUTRIREGULAR CAPELLI&UN 30CPR,1,0.33,0,4,12
SubitoFarma,978546974,CITICOLSERINA 12FL 10ML,1,0.33,0,6,1
SubitoFarma,978573830,PROBACTIOL STIPS 40BUST,1,0.33,0,8,8
SubitoFarma,978573842,VITAMINA D LIQUIDO 30ML,1,0.33,0,5,10
SubitoFarma,978576940,EULINE BIODETERGENTE LIQUIDO,1,0.33,0,21,1
SubitoFarma,978595650,"EMODIL 1000 30CPR 1,6G",1,0.33,0,11,4
SubitoFarma,978595724,"VMAG 60CPR OROSOL 1,5G",1,0.33,0,12,1
SubitoFarma,978845586,ANANAS 1000 30CPR TERRANATA,1,0.33,0,5,2
SubitoFarma,978845636,CARBONE VEG 90CPR TERRANATA,1,0.33,0,2,1
SubitoFarma,978845788,LIEVITO BIRRA 200CPR TERRANATA,1,0.33,0,1,1
SubitoFarma,978861565,U-LIFE 5 CREMA 50ML,1,0.33,0,15,1
SubitoFarma,978861615,U-LIFE 30 CREMA 50ML,1,0.33,0,10,3
SubitoFarma,978862326,ANTHELIOS SHAKA SPRAY 30 200ML,1,0.33,0,7,
SubitoFarma,978867760,CONVAMAX SUPERAB N/A 10X10 10,1,0.33,0,14,1
SubitoFarma,978868038,CONNETTIVINASOLE SPRAY 50ML,1,0.33,0,12,7
SubitoFarma,978868040,OLIO MASSAGGIO PERINEALE 50ML,1,0.33,0,4,9
SubitoFarma,978869865,CONNETTIVINA CER HITECH 10X10,1,0.33,0,40,7
SubitoFarma,978919239,NEVAMAST GEL 5MONOD 3ML,1,0.33,1,56,6
SubitoFarma,978919532,RESTOMYL SUPPLEMENTO CANE 60G,1,0.33,0,4,6
SubitoFarma,978939938,LAVONASE SIR 20ML IRRIG NASALE,1,0.33,0,4,5
SubitoFarma,978973978,OLIO RILASSANTE LAVANDA 100ML,1,0.33,0,3,8
SubitoFarma,978982763,OFTALMOVIT A 5G,1,0.33,0,1,1
SubitoFarma,979049828,FLOGASE DOA 20CPR,1,0.33,0,62,2
SubitoFarma,979051618,PIGMERISE 50ML,1,0.33,0,7,2
SubitoFarma,979051721,MELLIN COMFORT 1 LATTE 800G,1,0.33,0,19,1
SubitoFarma,979052091,TALLONIERA FORO REMOV S 1 PAIO,1,0.33,0,1,1
SubitoFarma,979082738,CH BRACCIALE SILICONE,1,0.33,0,0,
SubitoFarma,979092424,FILAGRIN-A OLIO DET 200ML,1,0.33,0,2,1
SubitoFarma,979175546,SERENIL BUONUMORE 100CPS,1,0.33,0,21,12
SubitoFarma,979196577,DEMODOL GEL ANTIDOLORIFICO,1,0.33,0,4,1
SubitoFarma,979214691,CITINERV PLUS 30PRL,1,0.33,2,152,8
SubitoFarma,979237118,"CONTROL NATURE 2,0 XL 6PZ",1,0.33,0,96,12
SubitoFarma,979276514,DEFENCE EYE CREMA ANTIR 15ML,1,0.33,0,3,4
SubitoFarma,979278140,MIOXIN 4G 30BUSTE,1,0.33,0,12,5
SubitoFarma,979321395,DERMOVITAMINA CALM PSO/CARE TQ,1,0.33,0,1,8
SubitoFarma,979323084,TRIDERM INTIMATE LENITIVO250ML,1,0.33,0,9,11
SubitoFarma,979357480,SENSIFINE BAUME DEMAQ 100ML,1,0.33,0,17,5
SubitoFarma,979357528,HYDRA INTENSIF MASQUE B3 12ML,1,0.33,0,19,8
SubitoFarma,979358672,SOLAVIR 20BUST,1,0.33,0,0,
SubitoFarma,979369840,NUTRIAGE EYE BALM 15ML,1,0.33,0,11,
SubitoFarma,979373089,WELLION LUNA TRIO BIANCO KIT,1,0.33,0,0,
SubitoFarma,979400850,FLOGOSPIR FORTE EMULGEL 100ML,1,0.33,0,9,1
SubitoFarma,979406699,PERSPIREX ORIGINAL ANTITR ROLL,1,0.33,0,214,
SubitoFarma,979406802,DENTIFRICIO RATANIA 75ML,1,0.33,0,3,9
SubitoFarma,979406838,DENTIFRICIO VEGETALE 75ML,1,0.33,0,9,2
SubitoFarma,979413832,ATODERM INTENSIVE BAUME 500ML,1,0.33,0,10,6
SubitoFarma,979420369,FORMULA Z R-ON P/PUNT S/AMMON,1,0.33,0,0,
SubitoFarma,979660952,DERMASSENTIEL CELLULITE 30CPR,1,0.33,0,5,1
SubitoFarma,979683442,EUTROSIS AR CREMA 30G,1,0.33,0,7,2
SubitoFarma,979683467,"ECOCEL UREA KR 6,6ML",1,0.33,0,48,12
SubitoFarma,979683695,EBERLIFE IMMUNO 16BUST,1,0.33,0,53,4
SubitoFarma,979683760,IPERLEON 12FL 10ML,1,0.33,0,10,3
SubitoFarma,979683784,MIXMAG 30BUST,1,0.33,0,2,4
SubitoFarma,979683885,RHEALFLUSS 20STICK PACK 10ML,1,0.33,0,73,1
SubitoFarma,979683962,UROFRESH DONNA 500ML,1,0.33,0,15,1
SubitoFarma,979779814,CH GIOCO BS FAMIGLIA DEL KOALA,1,0.33,0,6,3
SubitoFarma,979780018,VERSALIS 10BUST,1,0.33,0,1,1
SubitoFarma,979788268,ZAVOMEL GOCCE 25ML,1,0.33,0,70,1
SubitoFarma,979794070,MULTICENTRUM ADULTI 30CPR,1,0.33,0,16,2
SubitoFarma,979795782,COMPEED VESCICHE STICK 8ML,1,0.33,0,120,10
SubitoFarma,979796214,VENOFLEB GEL GAMBE 100ML,1,0.33,0,2,2
SubitoFarma,979802764,RICOCELL 40CPR,1,0.33,0,9,1
SubitoFarma,979809997,BERTELLI CEROTTO TERMO-ATT 3PZ,1,0.33,0,1,10
SubitoFarma,979813666,AVEENO PN CREMA IDRAT CRP300ML,1,0.33,0,16,7
SubitoFarma,979847100,ELSA 16BUST,1,0.33,0,6,3
SubitoFarma,979944333,REGULOSIO FIBRE 20BUST,1,0.33,0,17,2
SubitoFarma,979944752,MELLIN 3 LATTE 1000ML,1,0.33,0,26,7
SubitoFarma,979945678,MACROCEA HP 20BUST,1,0.33,0,37,1
SubitoFarma,979945932,COLON CLEANSE 180PAST,1,0.33,0,1,2
SubitoFarma,979946821,JAMIESON AGLIO INODORE 100SOFT,1,0.33,0,1,3
SubitoFarma,980125633,BIOSCALIN TRICOAGE SH 100ML,1,0.33,0,2,2
SubitoFarma,980125785,NOSICKVIR 150ML,1,0.33,0,10,1
SubitoFarma,980133425,MARIAL GEL 300ML,1,0.33,0,190,4
SubitoFarma,980135139,N5 DG LAT POLV 400G,1,0.33,0,53,1
SubitoFarma,980136461,JUNGLE FORMULA MOLTO FT ROLL-O,1,0.33,0,14,10
SubitoFarma,980137158,GAVIREPAIR 20BUST 10 ML,1,0.33,0,10,10
SubitoFarma,980140519,NEOCOLINA OFTA 20BUST,1,0.33,0,8,1
SubitoFarma,980142956,EUCERIN HYAL FILL+EL SPF30,1,0.33,0,18,
SubitoFarma,980182238,TENA DISCREET NORMAL NIGHT10PZ,1,0.33,0,129,
SubitoFarma,980197343,SWISSE MEMORIA 60CPS,1,0.33,0,6,4
SubitoFarma,980247112,LECIVIS 100G 80SOFTGEL,1,0.33,0,1,2
SubitoFarma,980252872,CENTROVISION COMFORT 84BUST,1,0.33,0,5,1
SubitoFarma,980253088,GYNEXELLE HYALO-DUO GEL 50ML,1,0.33,0,21,6
SubitoFarma,980258192,BBMILK AR POLVERE 400G,1,0.33,0,26,11
SubitoFarma,980258432,ACMED CREMA 75ML,1,0.33,0,8,10
SubitoFarma,980258964,PIC CER POSTOP SIL 10X15 5PZ,1,0.33,0,14,4
SubitoFarma,980261275,TENA PANTS NIGHT M 10PZ,1,0.33,0,3,3
SubitoFarma,980286304,NHCO AMINOACT 70CPS,1,0.33,0,1,3
SubitoFarma,980287092,DEFENCE HAIR SHAMPOO RIDENSIF,1,0.33,0,6,11
SubitoFarma,980295341,ENDOCARE TENSAGE DAY SPF30,1,0.33,0,10,9
