tenant,sku,nome,click7g,spesa7,spesa_gg,vend_ten_7g,rete7,rete30,pos,stock,marg_eur,categoria
MPF,984635387,PLAQTIV+ ORAL CARE ADDITIVO,1,0.3,0.05,0,si,si,6,0,1.94,vende-rete
MPF,004853026,VALERIANA DISPERT*60CPR 45MG,1,0.3,0.05,0,si,si,5,8,1.23,vende-rete
MPF,988254898,POLASE POCKET 14STICK,1,0.3,0.05,0,no,si,43,0,-2.53,no-vend-7g
MPF,989322072,ELAGE OLIO DETERGENTE 100ML,1,0.3,0.05,0,no,no,9,0,3.35,MORTO
MPF,987669773,GIBAUD ORTHO WALKER TUT TIBIA2,1,0.3,0.05,0,no,no,10,2,19.77,MORTO
MPF,930184650,RIBES NERO CONCEN TOTALE 50OPR,1,0.3,0.05,0,no,no,13,0,2.33,MORTO
MPF,930617535,MEN RASAYANA 60CPR,1,0.3,0.05,0,no,no,9,0,4.65,MORTO
MPF,932707565,ACCU-CHEK AVIVA 25STR,1,0.3,0.05,0,no,si,13,0,2.02,no-vend-7g
MPF,986873394,ALGASIV PASTA ADESIVA PROMO,1,0.3,0.05,0,no,no,1,43,1.56,MORTO
MPF,984177927,ISOMAR FLACONCINI DECONG20X5ML,1,0.3,0.05,0,si,si,4,5,0.87,vende-rete
MPF,950125777,EDEMASE 20CPR,1,0.3,0.05,0,si,si,10,0,3.28,vende-rete
MPF,983361623,GIBAUD ORTHO RHIZOGIB ORT SX 1,1,0.3,0.05,0,no,no,10,5,8.03,MORTO
MPF,903701720,DERMABLEND FLUIDO 15 30ML,1,0.3,0.05,0,no,no,99,0,3.56,MORTO
MPF,986895795,KELUAL DS CREMA 40ML 23,1,0.3,0.05,0,si,si,14,3,2.67,vende-rete
MPF,976006458,PLUSOL CREMA SOLARE SPF50 50ML,1,0.3,0.05,0,no,no,99,0,4.77,MORTO
MPF,943112639,SIMBIDOL 20BUST,1,0.3,0.05,0,no,si,9,0,2.26,no-vend-7g
MPF,947251738,ENERPLUS RICARICA 15BUST,1,0.3,0.05,0,si,si,10,0,1.85,vende-rete
MPF,982476261,VITAMINA B12 ATTIVATA LIQ100ML,1,0.3,0.05,0,si,si,4,0,3.11,vende-rete
MPF,924167354,VENAMIR CREMA 100ML,1,0.3,0.05,0,si,si,5,0,2.02,vende-rete
MPF,944775713,LONGLIFE ACEROLA C100 FRUT BOS,1,0.3,0.05,0,no,no,2,0,1.50,MORTO
MPF,977021260,AMUCHINA 10% SPRAY CUTE 200ML,1,0.3,0.05,0,no,no,99,0,0.98,MORTO
MPF,938911308,FLORABALANCE ACTIVE 30CPS,1,0.3,0.05,0,no,si,8,0,2.16,no-vend-7g
MPF,944778101,ROUGJ SOLARE SPF15 100ML,1,0.3,0.05,0,no,si,1,5,1.27,no-vend-7g
MPF,987055860,COLLIRIO ALFA IDRATANTE 10F,1,0.3,0.05,0,si,si,7,30,0.89,vende-rete
MPF,987646991,NOTROBEN 500 20STICK PACK OROS,1,0.3,0.05,0,no,si,7,0,3.35,no-vend-7g
MPF,982172619,RILASTIL ELASTICIZZANTE CR E/I,1,0.3,0.05,0,no,si,14,0,3.24,no-vend-7g
MPF,023475080,ACETAMOL*BB 10SUPP 250MG,1,0.3,0.05,0,no,no,2,6,0.57,MORTO
MPF,973662137,FERRO OLIMENTOVIS 200ML,1,0.3,0.05,0,no,si,7,0,2.22,no-vend-7g
MPF,942138886,DICODRAL LIQUIDO 4X200ML,1,0.3,0.05,0,no,si,99,0,1.16,no-vend-7g
MPF,971325271,PEDIAKD PLUS 5ML,1,0.3,0.05,0,no,si,6,0,2.11,no-vend-7g
MPF,972269738,RITMOLAX FLUIDO CONCENTRA200ML,1,0.3,0.05,0,no,no,7,0,1.11,MORTO
MPF,947147827,FOTOULTRA100 SPOT PREVENT COL,1,0.3,0.05,0,si,si,99,0,3.82,vende-rete
MPF,947256804,FUSION WATER COLOR LIGHT 50ML,1,0.3,0.05,0,no,no,8,0,3.54,MORTO
MPF,800162582,LYMDIARAL 20ML GTT PASCOE,1,0.3,0.05,0,no,si,99,0,1.90,no-vend-7g
MPF,970336398,PEPTIVET OTO GEL 25ML,1,0.3,0.05,0,no,si,12,0,2.27,no-vend-7g
MPF,905127864,VITGASE DETERGENTE 200ML,1,0.3,0.05,0,no,si,12,0,2.10,no-vend-7g
MPF,983790217,ACTIV SKIN K SUN SPF50+ 30ML,1,0.3,0.05,0,no,si,4,0,3.01,no-vend-7g
MPF,972288171,VITASTICK PASTA 15G,1,0.3,0.05,0,no,no,5,0,2.07,MORTO
MPF,943912891,JALOREST 30CPR,1,0.3,0.05,0,si,si,14,0,3.17,vende-rete
MPF,980499077,BIOREPAIR PLUS COLLUT PROT GEN,1,0.3,0.05,0,no,no,10,0,1.01,MORTO
MPF,984322293,RESTOMYL DENTIFRICIO 50ML,1,0.3,0.05,0,no,si,10,0,1.64,no-vend-7g
MPF,973865696,FLEX UC II 30CPS 500MG,1,0.3,0.05,0,no,si,7,0,3.73,no-vend-7g
MPF,973500301,PURES SPRAY TONICO CIRC 100ML,1,0.3,0.05,0,no,si,4,0,1.94,no-vend-7g
MPF,980252872,CENTROVISION COMFORT 84BUST,1,0.3,0.05,0,si,si,10,0,7.42,vende-rete
MPF,971484340,LACTOFER FERMENTI 12BUST,1,0.3,0.05,0,no,no,8,0,0.94,MORTO
MPF,933953578,CORTIPET 50ML,1,0.3,0.05,0,no,si,5,0,1.97,no-vend-7g
MPF,978867923,BABYWASH CALENDULA 200ML,1,0.3,0.05,0,si,si,5,0,1.08,vende-rete
MPF,980287041,DEFENCE HAIR SHAMPOO NUTR200ML,1,0.3,0.05,0,no,si,99,0,0.91,no-vend-7g
MPF,945008252,MAYASPRINT 10FL,1,0.3,0.05,0,si,si,6,0,1.85,vende-rete
MPF,940083470,BROMELINA PLUS 500 60CPS,1,0.3,0.05,0,no,si,12,0,2.36,no-vend-7g
MPF,984557557,ESI GO UP GINSENG 10FL,1,0.3,0.05,0,si,si,11,0,2.03,vende-rete
MPF,984575769,OMEGA NOBILE 60SOFTGEL,1,0.3,0.05,0,si,si,12,0,4.77,vende-rete
MPF,944181989,VITACALM PROPOSITIV 30CPR,1,0.3,0.05,0,no,si,4,0,1.99,no-vend-7g
MPF,975054608,EUCERIN ANTI-PIGMENT GG SPF30,1,0.3,0.05,0,no,si,21,0,4.49,no-vend-7g
MPF,930048107,STERI-STRIP CER 3X75MM 10PZ,1,0.3,0.05,0,no,no,8,0,1.10,MORTO
MPF,931543639,LEGART MAXI 60CPR,1,0.3,0.05,0,no,si,99,0,6.35,no-vend-7g
MPF,971309935,INTRAFLOOR 30CPS,1,0.3,0.05,0,no,no,99,0,3.06,MORTO
MPF,988195689,EOS BIOVERDE INTIMO C 300ML,1,0.3,0.05,0,no,si,8,0,1.13,no-vend-7g
MPF,982446369,UPWIN 20BUST,1,0.3,0.05,0,no,si,9,0,3.05,no-vend-7g
MPF,939393171,PODIDRAL FAS CR RAGADI PIED100,1,0.3,0.05,0,no,si,9,0,2.51,no-vend-7g
MPF,933080196,RESVIS FLUID XR BIOFUTURA 12BU,1,0.3,0.05,0,no,si,6,10,2.00,no-vend-7g
MPF,980860187,ENTOGOL 20BUST,1,0.3,0.05,0,si,si,15,0,1.49,vende-rete
MPF,926826266,"FORHANS CLEXIDIN 0,20 S/ALCOOL",1,0.3,0.05,0,no,si,10,0,1.04,no-vend-7g
MPF,043880044,IMODIUM*8CPS 2MG,1,0.3,0.05,0,si,si,1,23,1.24,vende-rete
MPF,984499994,STEROL STOP ADVANCE 30CPR,1,0.3,0.05,0,no,si,9,0,1.66,no-vend-7g
MPF,978837425,CS ACQUA SOLARE ABBRONZ SPF50,1,0.3,0.05,0,no,si,99,6,2.53,no-vend-7g
MPF,909469138,"ENGYSTOL N 10Fl.1,1ml",1,0.3,0.05,0,no,si,11,0,4.52,no-vend-7g
MPF,934446271,RITMONUTRA 30CPS SOFTGEL,1,0.3,0.05,0,no,si,8,0,2.03,no-vend-7g
MPF,933933285,LIPVIS NATURE 40CPS,1,0.3,0.05,0,no,no,8,0,2.20,MORTO
MPF,901568497,NOVA T 380*DISP INTRAUTER 1P,1,0.3,0.05,0,si,si,1,0,9.30,vende-rete
MPF,903987459,VEA DETERGENTE PROT/LENIT 250M,1,0.3,0.05,0,no,si,99,0,2.28,no-vend-7g
MPF,941790584,CALCIO+MAGNESIO B6+VITD3 60CPS,1,0.3,0.05,0,no,si,8,0,2.05,no-vend-7g
MPF,978476099,KIJIMEA COLON IRRITAB PRO14CPS,1,0.3,0.05,0,no,si,12,0,2.95,no-vend-7g
MPF,945030171,JOHYA OS 15FL,1,0.3,0.05,0,si,si,12,0,3.88,vende-rete
MPF,016222073,CENTELLASE*30CPR 30MG,1,0.3,0.05,0,si,si,9,22,1.76,vende-rete
MPF,034283869,NIQUITIN*7CER TRANSD 21MG/24H,1,0.3,0.05,0,no,no,10,0,5.05,MORTO
MPF,909773234,HOMEOBRITE DENTIF CLOROFILLA,1,0.3,0.05,0,no,no,99,0,1.11,MORTO
MPF,985999578,EUMILL ALLERGY GTT OCUL 10FL,1,0.3,0.05,0,no,si,6,8,1.00,no-vend-7g
MPF,904718398,REHA 24 AREG MLU,1,0.3,0.05,0,no,no,99,0,6.11,MORTO
MPF,975454430,RASPA PLATINUM,1,0.3,0.05,0,si,si,99,0,1.65,vende-rete
MPF,987331764,ESI SAPONE MARSIGLIA ORIG500ML,1,0.3,0.05,0,no,si,10,0,0.90,no-vend-7g
MPF,047667011,GUNA SEROTONIN*D11 OS GTT 30ML,1,0.3,0.05,0,si,si,20,0,2.13,vende-rete
MPF,983364415,MAGNESIO E POTASSIO POLV 360G,1,0.3,0.05,0,no,si,99,0,2.64,no-vend-7g
MPF,908922370,SEDILE VASCA BAGNO,1,0.3,0.05,0,no,no,99,0,12.49,MORTO
MPF,984781272,OTOSCUDO PELLICOLA AURICOLARE,1,0.3,0.05,0,no,si,3,0,0.00,no-vend-7g
MPF,970419646,SALVIA ESTRATTO INTEGRALE200ML,1,0.3,0.05,0,no,si,8,0,3.00,no-vend-7g
MPF,938699182,OTOBOR SPR AURIC 50ML,1,0.3,0.05,0,no,si,12,0,1.59,no-vend-7g
MPF,931114298,VEA MINILIPOGEL IDR PROT 10ML,1,0.3,0.05,0,si,si,6,0,1.39,vende-rete
MPF,970176513,BIATAIN SIL LITE ADES 5X5CM,1,0.3,0.05,0,no,no,99,0,2.10,MORTO
MPF,905163679,OZIDERM POLVERE 75G,1,0.3,0.05,0,si,si,12,0,2.79,vende-rete
MPF,903997524,NIKE RCK ASCORB K+RIB 100BUST,1,0.3,0.05,0,si,si,99,0,2.91,vende-rete
MPF,979796719,CARDIO FLUID 180PAST,1,0.3,0.05,0,no,no,11,0,3.06,MORTO
MPF,920368723,ONETOUCH VERIO GLICEMIA 25STR,1,0.3,0.05,0,si,si,13,0,1.47,vende-rete
MPF,980784387,GENEDOL 30CPR,1,0.3,0.05,0,si,si,99,0,2.41,vende-rete
MPF,903963635,CROMOVIT CREMA PHARCOS 40ML,1,0.3,0.05,0,no,si,6,0,3.92,no-vend-7g
MPF,986080063,EUCERIN SUN SPRAY TOCCO SECC50,1,0.3,0.05,0,no,si,21,0,3.22,no-vend-7g
MPF,980437115,CONCEIVE PLUS SUP FERT F 60CPS,1,0.3,0.05,0,no,si,3,0,2.54,no-vend-7g
MPF,931370567,PROPOSTA MONO 30CPS,1,0.3,0.05,0,si,si,13,0,3.29,vende-rete
MPF,945251573,PRINCIPIUM TENSIOLEN 30CPR,1,0.3,0.05,0,no,si,9,0,2.24,no-vend-7g
MPF,930530732,DERMAFRESH IPERSUD ROLL ON DEO,1,0.3,0.05,0,si,si,22,0,1.35,vende-rete
MPF,982948693,BONEFORT 120CPS,1,0.3,0.05,0,si,si,1,0,6.83,vende-rete
MPF,945030714,VITICIST MIRTILLO 20CPR RIV,1,0.3,0.05,0,no,si,2,0,1.03,no-vend-7g
MPF,979375704,FORMULA VENUM 60CPR,1,0.3,0.05,0,no,si,6,0,2.62,no-vend-7g
MPF,972691733,ALLUXCARE SEPARATORE DIVAR S,1,0.3,0.05,0,no,no,6,0,0.68,MORTO
MPF,904744873,LFP GEL ACIDO IALUR 40% 50ML,1,0.3,0.05,0,no,no,5,8,5.91,MORTO
MPF,981045507,ISTANGIAL DREN 30CPR FILMATE,1,0.3,0.05,0,si,si,11,0,4.26,vende-rete
MPF,988248441,PAPILOCARE GEL VAGINALE 7X5ML,1,0.3,0.05,0,no,si,9,0,3.02,no-vend-7g
MPF,973378159,M-AID RESOLVE CICATR CER 25X4,1,0.3,0.05,0,no,si,7,0,3.95,no-vend-7g
MPF,924800853,EUCERIN ATOPIC CRP EMULS 400ML,1,0.3,0.05,0,no,no,21,11,3.13,MORTO
MPF,981448386,FOR FARMA GEL IDRATANTE INTIMO,1,0.3,0.05,0,no,si,6,0,2.59,no-vend-7g
MPF,944779343,PROMENSIL MENOPAUSA 90CPR,1,0.3,0.05,0,no,si,4,0,6.17,no-vend-7g
MPF,981466485,CEROTTO ANTIMICOSI UREA 24PZ,1,0.3,0.05,0,no,si,5,0,1.37,no-vend-7g
MPF,951064563,CERAVE PATCHES CONTROLLO IMPER,1,0.3,0.05,0,si,si,10,6,1.41,vende-rete
MPF,980454627,ALOVEX FERITE SPRAY 125ML,1,0.3,0.05,0,no,si,1,7,1.28,no-vend-7g
MPF,038354027,FLECTOR UNIDIE*8CER MED 14MG,1,0.3,0.05,0,no,si,7,9,2.42,no-vend-7g
MPF,931015046,BOLO VIA 20BOCCONCINI,1,0.3,0.05,0,no,si,13,0,1.66,no-vend-7g
MPF,913903555,SEBIUM PORE REFINER 30ML,1,0.3,0.05,0,no,si,4,0,2.13,no-vend-7g
MPF,980860148,LINEAGIN GEL 6APPLX5ML,1,0.3,0.05,0,si,si,18,0,1.75,vende-rete
MPF,907123350,SANODET DETERGENTE DERMAT,1,0.3,0.05,0,no,no,8,0,3.05,MORTO
MPF,951381476,CERAVE PROTEZIONE SOL50+ 177ML,1,0.3,0.05,0,si,si,9,107,2.05,vende-rete
MPF,023177090,NAPROSYN*OS 30BUST 250MG,1,0.3,0.05,0,no,no,3,0,1.46,MORTO
MPF,937106781,DESMODIO 15AMPOLLE,1,0.3,0.05,0,no,no,99,0,1.98,MORTO
MPF,926876766,FLEBOMIX CREMA GEL 100ML,1,0.3,0.05,0,no,si,8,0,1.97,no-vend-7g
MPF,986967533,XAMAMINA REFLUSSO 0-12 200ML,1,0.3,0.05,0,si,si,9,0,1.75,vende-rete
MPF,951268768,QUIXX DELICATE SOL IRRIG NAS,1,0.3,0.05,0,si,si,5,3,1.53,vende-rete
MPF,923757278,KEPRAXIN TIAB POLV SPRAY 125ML,1,0.3,0.05,0,si,si,6,0,2.34,vende-rete
MPF,900759705,TRICONICON PHARCOS 30CPR,1,0.3,0.05,0,si,si,11,0,2.54,vende-rete
MPF,906355425,UVA URSINA ESTRATTO T 30ML,1,0.3,0.05,0,no,no,99,0,1.29,MORTO
MPF,939062725,TAE X INVERSE VITILIGO SUNCARE,1,0.3,0.05,0,no,si,99,0,3.72,no-vend-7g
MPF,923502177,DEODORANTE ANTI TRACCE ROLL-ON,1,0.3,0.05,0,si,si,7,12,1.33,vende-rete
MPF,989391406,EUCERIN SUN KIDS DRY TOUCH 50+,1,0.3,0.05,0,no,si,22,0,3.20,no-vend-7g
MPF,971682923,PARAOSSIMIX 60CPS 510MG,1,0.3,0.05,0,no,no,9,0,4.25,MORTO
MPF,927585733,CLORETRIX DET INTIMO 500ML,1,0.3,0.05,0,no,si,6,0,2.34,no-vend-7g
MPF,976209813,CURAPROX CS 3960 SUP SOFT 1UN,1,0.3,0.05,0,no,no,11,0,0.92,MORTO
MPF,024428272,MUCOSOLVAN*SCIR 200ML 15MG/5ML,1,0.3,0.05,0,no,si,1,68,2.35,no-vend-7g
MPF,927591192,ELMEX FILO INTERDENTALE CERATO,1,0.3,0.05,0,no,si,99,0,0.98,no-vend-7g
MPF,023907140,BETADINE*10GARZE IMPREGN 10x10,1,0.3,0.05,0,si,si,6,11,1.51,vende-rete
MPF,989401106,FILD MORE EMULGEL EXTRA STIMOL,1,0.3,0.05,0,no,no,8,0,3.07,MORTO
MPF,921394235,NATURAFLORA PLUS 60CPS VEG,1,0.3,0.05,0,si,si,9,0,2.69,vende-rete
MPF,930923634,ACTITUSS SCIROPPO 140ML,1,0.3,0.05,0,no,no,99,0,1.90,MORTO
MPF,935197715,NAUSIL FORTE 30ML,1,0.3,0.05,0,no,si,1,7,3.61,no-vend-7g
MPF,924765314,VERRUPOR BRUCIAPORRI 12ML NF,1,0.3,0.05,0,no,no,4,0,0.85,MORTO
MPF,952003681,DOLOMIA SC PD+ SIERO ILL 30ML,1,0.3,0.05,0,no,no,1,3,12.02,MORTO
MPF,980370326,DERMOVITAMINA CICATRICI GEL,1,0.3,0.05,0,no,no,99,0,2.60,MORTO
MPF,935848489,BIOKAP NUTRICDEL SPRAY RIT CS,1,0.3,0.05,0,no,si,5,0,1.72,no-vend-7g
MPF,984785105,NICO H MASCHERA CAPELLI 200ML,1,0.3,0.05,0,no,no,5,0,2.41,MORTO
MPF,900240235,MELANIDIN PLUS EUPIGMENT 50ML,1,0.3,0.05,0,si,si,12,0,3.93,vende-rete
MPF,980183901,NEURASSIAL 20CPR,1,0.3,0.05,0,si,si,99,0,3.37,vende-rete
MPF,902299155,DUALSAN GAMB TERAP K1 PA BEI 3,1,0.3,0.05,0,no,no,6,3,12.48,MORTO
MPF,985485984,ZEAFORCE 30CPS,1,0.3,0.05,0,si,si,5,0,3.90,vende-rete
MPF,982454795,JUST FOR MEN CONTROL GX SH COL,1,0.3,0.05,0,no,si,8,0,1.60,no-vend-7g
MPF,005556016,ORTODERMINA*CREMA 50G 5%,1,0.3,0.05,0,si,si,7,0,1.59,vende-rete
MPF,931645485,VERSIACTIVE SPRAY100ML BRADERM,1,0.3,0.05,0,no,si,6,0,2.64,no-vend-7g
MPF,901558876,ARGILTUBO 250ML,1,0.3,0.05,0,si,si,9,0,1.13,vende-rete
MPF,981920919,SOLLIEVO FISIOLAX 27CPR,1,0.3,0.05,0,si,si,9,0,1.33,vende-rete
MPF,950265292,VITALMIX PRONTA ENERGIA 20BUST,1,0.3,0.05,0,no,si,13,0,1.29,no-vend-7g
MPF,984462150,HIPP BIO CREMA CRL FARRO 200G,1,0.3,0.05,0,no,no,99,0,0.86,MORTO
MPF,977790702,APROTEN PANE BIANCO FETTE 2PZ,1,0.3,0.05,0,no,si,5,0,1.59,no-vend-7g
MPF,046058018,EVANTE*1CPR RIV 30MG,1,0.3,0.05,0,no,no,9,0,3.81,MORTO
MPF,987067042,SANAVITA MACROCOL PLUS 20BUST,1,0.3,0.05,0,si,si,7,0,1.07,vende-rete
MPF,981377221,BALSAMO CAPEZZOLI 25G,1,0.3,0.05,0,no,no,99,0,1.56,MORTO
MPF,971047826,HAIRGEN SPRAY ANTICADUTA 125ML,1,0.3,0.05,0,no,no,7,0,4.41,MORTO
MPF,950216414,MECLON INTIMA QUOTIDIANO DET,1,0.3,0.05,0,no,si,4,13,1.37,no-vend-7g
MPF,981043351,ENERVIT C2 1 ISOCARB 650G,1,0.3,0.05,0,no,si,6,0,1.84,no-vend-7g
MPF,981114097,BIOSCALIN NUTRICOL PL 7 BIONDO,1,0.3,0.05,0,no,si,9,4,1.77,no-vend-7g
MPF,976396150,SWISSE UOMO 65+ MULTIVIT 30CPR,1,0.3,0.05,0,si,si,16,0,2.55,vende-rete
MPF,935877086,DANASE KAL 20CPR,1,0.3,0.05,0,no,si,9,0,1.84,no-vend-7g
MPF,921723843,ALTOP 20CPR,1,0.3,0.05,0,no,si,11,0,2.53,no-vend-7g
MPF,907152779,GLOBALFE 30CPS MOLLI,1,0.3,0.05,0,si,si,9,0,2.04,vende-rete
MPF,975054723,EUCERIN UREAREP CR MANI5% 75ML,1,0.3,0.05,0,no,si,4,34,1.47,no-vend-7g
MPF,971123841,OLEOLITO DI IPERICO 100ML,1,0.3,0.05,0,si,si,10,0,1.81,vende-rete
MPF,951091901,EUCERIN DC FLUIDO OPACIZZ 40ML,1,0.3,0.05,0,no,no,9,9,2.20,MORTO
MPF,926978204,BRAUN HYGIENE CAPS THERMOSCAN,1,0.3,0.05,0,no,si,9,0,1.10,no-vend-7g
MPF,930244797,PESSARIO LATEX FREE DIAM 75MM,1,0.3,0.05,0,no,si,2,0,1.97,no-vend-7g
MPF,944443555,CLOSEBAX SD SHAMPOO 250ML,1,0.3,0.05,0,si,si,8,0,1.87,vende-rete
MPF,932713605,ACIDO IALURONICO CONT OCCHI,1,0.3,0.05,0,no,no,9,0,4.29,MORTO
MPF,023603196,PEVARYL*SOL CUT 30ML 1% SPRAY,1,0.3,0.05,0,no,si,1,6,2.30,no-vend-7g
MPF,023703010,MECLON*10 OVULI VAG 100+500MG,1,0.3,0.05,0,si,si,19,9,1.61,vende-rete
MPF,923745970,KAMILA AUTOR UP EASY 70D PLA 3,1,0.3,0.05,0,no,no,1,5,2.05,MORTO
MPF,985820808,BIOREPAIR TRATTAMENTO INTENS,1,0.3,0.05,0,si,si,12,0,1.41,vende-rete
MPF,924760984,SAGINIL OVULI VAGINALI 10PZ,1,0.3,0.05,0,no,si,3,0,1.81,no-vend-7g
MPF,975941737,FERTISTILL 20BUST,1,0.3,0.05,0,no,si,9,0,4.05,no-vend-7g
MPF,911178059,SERENOA 100ML TM,1,0.3,0.05,0,no,no,3,0,2.64,MORTO
MPF,903980530,AVENE ACQUA TERMALE SPR 150ML,1,0.3,0.05,0,no,si,16,0,1.00,no-vend-7g
MPF,941972236,INOFOLIC HP 20BUST,1,0.3,0.05,0,si,si,11,0,2.62,vende-rete
MPF,987750712,LFP SOL SPRAY FRESCO 50+ 150ML,1,0.3,0.05,0,no,no,1,21,0.65,MORTO
MPF,924297930,IPPOCASTANO LIQ ANAL GEMMO 10+,1,0.3,0.05,0,no,si,6,0,2.37,no-vend-7g
MPF,982463655,AGEX FLUID PHARCOS 15F 25ML,1,0.3,0.05,0,si,si,99,0,5.34,vende-rete
MPF,925599286,LENDINOUT ACT AZIONE PREVENTIV,1,0.3,0.05,0,no,no,10,0,1.23,MORTO
MPF,985513100,PALPEBRAL BAUME 30ML,1,0.3,0.05,0,no,si,99,0,3.41,no-vend-7g
MPF,931156018,KUTECUR SPRAY 125ML,1,0.3,0.05,0,no,si,3,0,1.18,no-vend-7g
MPF,949976866,PRONTEX SOFT PAD MEDIC 10X8,1,0.3,0.05,0,no,no,3,0,0.88,MORTO
MPF,984966022,NOVA ENTERO 2 MILIARDI 10FL,1,0.3,0.05,0,no,no,3,16,0.75,MORTO
MPF,989362633,CONDROSTRESS MOBILITY 90CHEWS,1,0.3,0.05,0,si,si,9,0,7.32,vende-rete
MPF,906791660,SERANS DISTENSIVO 20CPR,1,0.3,0.05,0,no,si,99,0,1.93,no-vend-7g
MPF,909475321,CIDERMA UNGUENTO 30G,1,0.3,0.05,0,no,si,15,0,1.52,no-vend-7g
MPF,981495878,BIOSCALIN NOVA GENINA 60CPR,1,0.3,0.05,0,no,si,9,0,4.95,no-vend-7g
MPF,938931767,MEDUSAN PHARMA CREMA LENIT50ML,1,0.3,0.05,0,no,si,99,0,0.00,no-vend-7g
MPF,025829223,MOMENDOL*12CPS MOLLI 220MG,1,0.3,0.05,0,si,si,6,49,1.33,vende-rete
MPF,020708069,MYLICON*BB OS GTT 30ML,1,0.3,0.05,0,no,si,7,18,2.53,no-vend-7g
MPF,905516720,AVEC EMULSIONE FLUIDA LEN200ML,1,0.3,0.05,0,si,si,12,0,3.55,vende-rete
MPF,987405139,REUFLOR ELLE 15STICK,1,0.3,0.05,0,si,si,10,0,3.17,vende-rete
MPF,988049829,ALTRAPELLE NUTRISKO DET 500ML,1,0.3,0.05,0,no,no,10,0,1.48,MORTO
MPF,935973521,THD CREAM EMORROIDI 30ML,1,0.3,0.05,0,si,si,7,0,2.18,vende-rete
MPF,970701381,BRAVA SALVIETTE DET 15PZ,1,0.3,0.05,0,no,si,5,0,1.01,no-vend-7g
MPF,978305555,OVERLUZ 60PRL,1,0.3,0.05,0,si,si,5,0,4.22,vende-rete
MPF,970929675,MIGLIOCRES SHAMPOO RIEQ BIPACK,1,0.3,0.05,0,no,si,8,11,1.55,no-vend-7g
MPF,987670015,NORMADERM NO PEEL CLEANSE125ML,1,0.3,0.05,0,no,no,7,6,1.87,MORTO
MPF,983332976,PRODEFEN D PLUS 10BUST,1,0.3,0.05,0,si,si,4,0,1.56,vende-rete
MPF,931645636,HELIOCARE ULTRA-D 30CPS,1,0.3,0.05,0,no,si,14,0,3.69,no-vend-7g
MPF,029134018,PRIVITUSS*OS SOSP FL 200ML,1,0.3,0.05,0,no,no,3,15,1.92,MORTO
MPF,976014668,SYNOQUIN EFA M BREED 30CPR,1,0.3,0.05,0,no,no,9,0,3.79,MORTO
MPF,935236760,LONGLIFE CORDYCEPS BIO 60CPS,1,0.3,0.05,0,no,no,7,0,3.88,MORTO
MPF,981346556,OMNI BIOTIC STRESS VIT B14BUST,1,0.3,0.05,0,no,no,10,0,2.26,MORTO
MPF,975003714,EUCERIN PH5 DET FLUIDO 400ML,1,0.3,0.05,0,si,si,5,3,1.45,vende-rete
MPF,902877036,SOLETTA MORBIDA SIL5406 L OPPO,1,0.3,0.05,0,no,no,4,0,5.96,MORTO
MPF,944959218,MULTI 45 100CPR,1,0.3,0.05,0,si,si,8,0,2.69,vende-rete
MPF,975991175,GELDIS Gel 100ml Pulitore Bite,1,0.3,0.05,0,si,si,7,0,1.72,vende-rete
MPF,987437225,POLASE LIMONE 24BUST PROMO,1,0.3,0.05,0,si,si,15,22,1.75,vende-rete
MPF,936008349,GELX SPRAY ORAL 100ML,1,0.3,0.05,0,no,no,11,0,2.55,MORTO
MPF,986904516,GIBAUD FASCIA POSTOP CLA H30 3,1,0.3,0.05,0,no,no,7,0,6.03,MORTO
MPF,940481866,PUNTUALE 6MICROCLISMI 10G,1,0.3,0.05,0,no,si,99,0,0.58,no-vend-7g
MPF,934711351,SACCA URINA GAMBA 750ML SCAR,1,0.3,0.05,0,no,no,3,0,0.86,MORTO
MPF,924847231,AMINOGAM SPRAY 15ML,1,0.3,0.05,0,no,si,5,0,2.05,no-vend-7g
MPF,981114085,"BIOSCALIN NUTRICOL PL 6,43 BIO",1,0.3,0.05,0,no,no,6,11,1.52,MORTO
MPF,923211674,B-APPORT PLUS FLUIDO 200ML,1,0.3,0.05,0,no,no,99,0,1.39,MORTO
MPF,936065604,NUTRIREGULAR FLORA 10FL 8ML,1,0.3,0.05,0,no,no,5,0,1.26,MORTO
MPF,939493488,ALIATOP CREMA 100ML,1,0.3,0.05,0,no,no,99,0,2.56,MORTO
MPF,036397014,REPARIL*GEL 40G 1%+5%,1,0.3,0.05,0,no,si,7,20,1.06,no-vend-7g
MPF,025669348,MOMENT*OS SOSP 8BUST 200MG,1,0.3,0.05,0,si,si,1,0,0.74,vende-rete
MPF,924587266,PSYLLIUM FIBRA GEL 20BUST,1,0.3,0.05,0,no,si,99,0,1.23,no-vend-7g
MPF,048813012,FEXALLEGRA*10CPR RIV 120MG,1,0.3,0.05,0,no,no,4,15,6.50,MORTO
MPF,951318726,LFP GEL DET PURIF BIOMA 200ML,1,0.3,0.05,0,no,si,6,16,3.93,no-vend-7g
MPF,983441849,AVENE HOMME GEL BARBA 150ML,1,0.3,0.05,0,no,no,14,0,1.70,MORTO
MPF,905954982,RESTIVOIL SEBO NORM 250ML,1,0.3,0.05,0,si,si,16,0,1.39,vende-rete
MPF,989815752,ESI MULTICOMPLEX VIT OFF24BUST,1,0.3,0.05,0,no,no,4,17,1.54,MORTO
