minsan;nome;categoria;prezzo;domanda_rete_30g;best_mercato
029874056;SODIO CLORURO*0,9% 250ML;Soluzioni fisiologiche;1.38;0.00;1.28
938946845;SACCA URINA 2L C/SCAR 130CM;Cateteri e altri accessori;1.38;0.00;1.30
924294871;AGO PIC VENOGLISS SH G25 90CM;Aghi e siringhe;1.37;0.00;1.33
972254559;CURADENT ANTIPLACCA SPAZZ MEDI;Spazzolini;1.37;0.00;1.33
989259940;FILTRO ARIA AEROSOL 2PZ;Raffreddore,Tosse,Naso,Elettromedicali;1.37;0.00;3.34
905896775;BASTONCINO PULIZ CAVO OR 5PZ;Accessori per la pulizia dei denti;1.37;0.00;1.57
909367118;DITALE LATTICE CURVO 3;Medicazione;1.37;0.00;1.54
909367120;DITALE LATTICE CURVO 4;Medicazione;1.37;0.00;1.54
909366522;DITALE LATTICE RETTO 2;Medicazione;1.36;0.00;1.54
909367132;DITALE LATTICE CURVO 5;Medicazione;1.36;0.00;1.54
986867265;COTTON FIOC BABY SOFARMAPIU';Orecchio;1.36;0.00;1.42
909367144;DITALE LATTICE CURVO 6;Medicazione;1.36;0.00;1.54
924294883;AGO PIC VENOGLISS G27X3/4 90CM;Aghi e siringhe;1.36;0.00;1.40
924847801;BIBERON PER CANI 57ML;Accessori;1.36;0.00;1.49
931592327;FARABELLA ACINI PEPE 250G;Pasta;1.36;0.00;1.54
909366534;DITALE LATTICE RETTO 3;Medicazione;1.35;0.00;1.53
971140759;ICOPIUMA COTONE EXTRA INDIA50G;Cotone e tamponi;1.35;0.00;1.36
972729040;FARABELLA STELLINE 250G;Pasta;1.35;0.00;1.54
923212474;BENDA MEDIPRESTERIL AURIC1X500;Bende e garze;1.35;0.00;0.95
908627223;BENDA ORLATA CEROXMED 5X500CM;Bende e garze;1.35;0.00;1.05
934179944;DERMATESS COTONE IDROFILO 50G;Cotone e tamponi;1.35;0.00;1.36
900267271;BENDA PIC DRESSFIX CM7X5M;Bende e garze;1.34;0.00;0.95
901087712;DERMATESS BENDA CAMBRIC 5X5;Bende e garze;1.34;0.00;1.53
908772635;MENTA LONDON CARAM BUST 60G;Alimentari;1.34;0.00;1.37
909952513;ASUCRI CARAMELLA BALSAM 40G;Controllo del peso;1.34;0.00;1.36
932443043;BISTURI MON STERILE FIGURA 18;Ortopedici;1.34;0.00;1.08
906357963;SCHAR LIEVITO SECCO 2BUST 10G;Salati;1.34;0.00;1.49
972254522;CURADENT SOFT CARE SPAZZ MORB;Spazzolini;1.34;0.00;1.50
902874015;CEROXMED COTONE IDROFILO 100G;Cotone e tamponi;1.34;0.00;1.14
980343091;INNOLIVING GEL IGIEN MANI 80ML;Igiene;1.33;0.00;1.49
901022020;BENDA OVATTA AGUGL 10X400 1PZ;Cotone e tamponi;1.33;0.00;1.34
907135255;GUANTO CHIRURGIA STERILE 8;D.P.I.;1.33;0.00;1.44
906580992;ALMO CAT JE MISTO MARE 70G;Mangimi;1.32;0.00;3.22
913174140;ALMO CAT NAT VITELLO 70G;Mangimi;1.32;0.00;1.32
913174191;ALMO CAT JE SALM/CAROT 70G;Mangimi;1.32;0.00;1.32
912464258;AGO VENOPIC 1VIA G20 32MM FEP;Aghi e siringhe;1.32;0.00;1.49
935725782;SACCA URINA BB MASCHIO;Cateteri e altri accessori;1.32;0.00;1.46
905278747;GARZA DELIPLUS 18X40CM 12PZ;Bende e garze;1.31;0.00;1.22
909937144;TUBO GOMMA AEROSOL;Raffreddore,Tosse,Naso;1.30;0.00;1.48
900495108;M-AID FORTE MED CER GR 10PZ;Cerotti;1.30;0.00;1.32
989040187;BABYSTAR BASTONCINI COTONATI;Orecchio;1.30;0.00;3.21
986867036;COTONE IDROF 100G SOFARMAPIU';Cotone e tamponi;1.30;0.00;1.53
912464233;AGO VENOPIC 1VIA G16 45MM FEP;Aghi e siringhe;1.29;0.00;1.45
923553503;SPREMI E GUSTA MELA 100ML;Alimentazione prima infanzia;1.28;0.00;1.45
923553515;SPREMI E GUSTA PERA 100ML;Alimentazione prima infanzia;1.28;0.00;1.45
974772675;MELLIN POUCH MELA 90G;Alimentazione prima infanzia;1.28;0.00;1.41
909385015;BENDA PRONTEX ORL 20FILI 5X500;Bende e garze;1.28;0.00;1.40
030775023;SODIO CLORURO FKI*0,9% 100ML;Soluzioni fisiologiche;1.28;0.00;1.24
988248175;TAPPI AURICOLARI 2PZ SOFARMAPI;Orecchio,D.P.I.;1.28;0.00;1.16
900502408;SONDA RETT MON CH25 40CM;Stomia;1.28;0.00;1.42
912323577;SCHAR WAFER POCKET NOCCIOLA50G;Dolci;1.28;0.00;1.48
974772699;MELLIN POUCH FRUTTA MISTA 90G;Alimentazione prima infanzia;1.28;0.00;1.45
988825509;LACCIO EMOSTATICO SOFARMAPIU';Camera del malato/materiale da ospedale;1.28;0.00;3.10
972000350;PIC DIGITEST LANCETTE G33 25PZ;Presidi;1.27;0.00;1.28
903434987;DELTA 3W WHITE LL RUB 3VIE 1PZ;Autodiagnostici;1.27;0.00;1.13
933489674;CURAMED BENDA IDROF ORL 8X500;Bende e garze;1.27;0.00;1.20
908924083;BENDA PRONTEX AURICOLARE 1CM;Bende e garze;1.26;0.00;1.33
931987996;BENDA MEDS AURIC OR12/8 CM2X5M;Bende e garze;1.26;0.00;1.41
923212740;BENDA MEDIPRESTERIL ORL5X500CM;Bende e garze;1.26;0.00;1.36
905278368;SONDA FOLEY CH16 2VIE 1PZ;Cateteri e altri accessori;1.25;0.00;1.26
951058965;LINES LADY ANATOMICO 9PZ;Assorbenti;1.24;0.00;0.73
908253418;PIC REKOSAC COTONE ZIGZAG 50G;Cotone e tamponi;1.24;0.00;1.28
986582183;GARZA TNT 10X10 SOFARMAPIU';Bende e garze;1.24;0.00;1.26
987425220;ACQUA OSSIGENATA 10VOL3% 250ML;Disinfettanti e medicazioni;1.24;0.00;3.25
986129765;MEDICARE BENDA ORLATA CM10X5;Bende e garze;1.24;0.00;1.16
900035748;AGO CANNULA G22 1 VIA;Aghi e siringhe;1.23;0.00;1.41
908627247;BENDA ORLATA CEROXMED 10X500CM;Bende e garze;1.23;0.00;0.95
908032016;PEROSSIDO IDROGENO 10VOL 200G;Disinfettanti e medicazioni;1.23;0.00;0.89
907135242;GUANTO CHIRURGIA STERILE 7,5;D.P.I.;1.22;0.00;1.44
913226268;SCHAR CEREAL BAR C/CIOC LAT25G;Dolci;1.21;0.00;1.26
974772701;MELLIN POUCH MELA/FRAG/BAN 90G;Alimentazione prima infanzia;1.21;0.00;1.40
934769961;ACQUA OSSIGENATA 10VOL 250ML;Disinfettanti e medicazioni;1.21;0.00;1.36
984867871;CLIADENT SPAZZOLINO SUPERS BAS;Spazzolini;1.20;0.00;3.11
902107869;LACCIO EMOSTATICO TUBOLARE 1PZ;Medicazione;1.20;0.00;1.34
975441623;NC CAT 16 TRANCI PALAMITA 85G;Mangimi;1.19;0.00;1.20
970282214;COTONOSSO 2 NODI 21CM 60G;Mangimi;1.19;0.00;1.24
924294972;AGO PIC VENOGLISS 27X3/4 60CM;Aghi e siringhe;1.18;0.00;1.16
924294869;AGO PIC VENOGLISS SH G25 60CM;Aghi e siringhe;1.18;0.00;1.13
909955813;SIR PIC 30ML ECC S/AGO;Aghi e siringhe;1.18;0.00;1.16
938967926;LINEA F RACCOGLITORE UR 120ML;Contenitori;1.18;0.00;1.26
901500862;PIC DIGITEST SENS LANCETTE25PZ;Presidi,Test;1.17;0.00;1.59
938846110;DENTIFRICIO ANTITARTARO 100ML;Dentifrici;1.17;0.00;1.10
932237542;MEDS FORCELLE NASALI PLASTICA;Raffreddore,Tosse,Naso;1.17;0.00;1.20
908553478;BOCCHERUOLA AEROSOL 19;Raffreddore,Tosse,Naso;1.17;0.00;1.08
900037944;AGO CANNULA G16 2 VIE;Aghi e siringhe;1.17;0.00;1.05
971069430;CEROXMED GHIACCIO ISTANT 1BUST;Ghiaccio istantaneo;1.16;0.00;0.95
972000311;PIC PRONTO DIGITEST LANCET G32;Presidi;1.16;0.00;1.22
986582082;BENDA ORLATA 500X10 SOFARMAPIU;Bende e garze;1.16;0.00;1.17
980532992;SCOTTEX TUTTI GIORNI 8PZ;Naso;1.16;0.00;0.95
989040225;F CARE BASTONCINI COT 200PZ;Orecchio;1.16;0.00;3.17
902045184;SIR PIC 30ML LL S/AGO 1PZ;Aghi e siringhe;1.16;0.00;1.25
900941271;SACCA URINA PL SCAR 2L STER90;Cateteri e altri accessori;1.15;0.00;1.18
930243314;SEKUR TAINER CONT URINA 120ML;Contenitori;1.15;0.00;1.30
902873987;CEROXMED COTONE IDROFILO 50G;Cotone e tamponi;1.14;0.00;0.70
907137184;SCUDO FILTRO AURIC PLU5-11 1PA;Orecchio;1.14;0.00;1.17
926590961;MONGE JELLY PEZZ TON B/SALMONE;Mangimi;1.14;0.00;2.95
923212450;BENDA MEDIPRESTERIL 12/8 7X500;Bende e garze;1.13;0.00;1.25
989364120;KALUCY SALVIETTE STRUCC 20PZ;Detergenti / struccanti;1.13;0.00;3.17
905278370;SONDA FOLEY CH20 2VIE 1PZ;Cateteri e altri accessori;1.13;0.00;1.26
989894023;BENDA F CARE ORLATA 12/8 5X500;Bende e garze;1.11;0.00;5.10
032182014;SODIO CLORURO EUROS*0,9% 100ML;Soluzioni fisiologiche;1.11;0.00;1.08
923553527;SPREMI E GUSTA FRUT MIST 100ML;Alimentazione prima infanzia;1.10;0.00;1.25
972063426;FARABELLA CROXY ERBE PROVENZAL;Salati;1.10;0.00;1.22
908496577;EUROSETFLY RACCORDO C/AGO G23;Sondini per la nutrizione enterale;1.10;0.00;1.13
909893226;PROFAR COTONE INDIA EXTRA 100G;Cotone e tamponi;1.08;0.00;1.19
900035167;AGO CANNULA G16 1 VIA;Cateteri e altri accessori;1.08;0.00;0.93
935726505;SACCA URINA BB FEMMINA;Cateteri e altri accessori;1.08;0.00;1.12
908869682;BENDA PIC AURIC DRESSF CM1X5M;Bende e garze;1.08;0.00;1.22
900039431;AGO CANNULA G22 2 VIE;Aghi e siringhe;1.07;0.00;0.98
932442940;BISTURI MON STERILE FIGURA 11;Camera del malato/materiale da ospedale;1.07;0.00;1.24
902873797;GARZA TNT CEROXMED 10X10 25PZ;Bende e garze;1.07;0.00;0.50
924294895;AGO PIC VENOGLISS SH G27 60CM;Aghi e siringhe;1.07;0.00;1.17
926647494;GAMMADIS LACCIO EMOSTATICO 1PZ;Medicazione;1.07;0.00;1.18
900038340;AGO CANNULA G18 2 VIE;Cateteri e altri accessori;1.07;0.00;1.04
990945584;HIGH PROTECTION MASK 10PZ;;1.07;0.00;2.21
980502102;FARABELLA IL TARALLINO FINOCCH;Salati;1.07;0.00;1.01
900542693;BISTURI STER 11 1PZ;Camera del malato/materiale da ospedale;1.06;0.00;1.20
910514660;FORHANS SPAZZOLINO NEW GENERAT;Spazzolini;1.06;0.00;5.40
932696370;BISTURI MONOUSO STERILI FIG24;Camera del malato/materiale da ospedale;1.05;0.00;1.08
900037639;AGO CANNULA G14 2 VIE;Aghi e siringhe;1.05;0.00;1.08
932442890;BISTURI MON STERILE FIGURA 10;Camera del malato/materiale da ospedale;1.05;0.00;1.08
924294844;AGO PIC VENOGLISS 25X3/4 60CM;Aghi e siringhe;1.04;0.00;1.05
908951080;BISTURI STER 22 1PZ;Camera del malato/materiale da ospedale;1.02;0.00;1.17
931971978;BENDA MEDS ORLATA 12/8 CM10X5M;Bende e garze;1.02;0.00;1.17
908888629;SCUDO FILTRO AURIC CLA7-12 1PA;Orecchio;1.01;0.00;1.02
985823285;IDROFIL SALV STRUC ACQUA 20PZ;Detergenti / struccanti;1.00;0.00;2.33
907134175;PINZETTA MON STER;Camera del malato/materiale da ospedale;1.00;0.00;0.90
950832687;FISSAN SALV VIAGGIO NEW 20PZ;Detergenti;1.00;0.00;0.86
986129789;MEDICARE BENDA ORLATA CM7X5;Bende e garze;0.99;0.00;2.97
901294278;LINEA F RACCOGLITORE UR 150ML;Contenitori;0.98;0.00;1.10
986582144;GARZA COTONE 10X10 SOFARMAPIU';Bende e garze;0.98;0.00;0.82
981071095;LANCETTE PUNGIDITO G30 25PZ;Presidi,Test;0.98;0.00;0.88
900034481;AGO CANNULA G14 1 VIA;Aghi e siringhe;0.98;0.00;0.97
923489049;CONTENITORE PIC URINE SOTTOV;Contenitori;0.98;0.00;1.05
912400696;SCREEN ALCOL TEST SALIVA;Test;0.98;0.00;0.84
901050310;GUANTI CHIRURGICI 7,5 ZETALEX;D.P.I.;0.97;0.00;0.77
905306332;ACQUA OSSIGENATA 10V 250ML;Disinfettanti e medicazioni;0.97;0.00;0.86
933333674;AGO MEDS FARF G21 20CM SICUR;Aghi e siringhe;0.97;0.00;4.80
931972362;MEDS COT IDROF FARMATEXA 50G;Cotone e tamponi;0.96;0.00;1.10
909095806;BABYRAC F RACCOGL UR PED 1PZ;Cateteri e altri accessori;0.95;0.00;0.98
900035318;AGO CANNULA G18 1 VIA;Aghi e siringhe;0.95;0.00;0.97
950909580;CONTENITORE URINA+PROV SOFARMA;Contenitori;0.95;0.00;4.90
985657648;SPAZZOLINO BB SOFARMAPIU';;0.95;0.00;1.09
908753054;PEROSSIDO IDROGENO 3% 200ML;Disinfettanti e medicazioni;0.95;0.00;0.80
989040249;F CARE COTONE IDROF PRET 100G;Cotone e tamponi;0.95;0.00;4.90
926039254;IRIS LANCETTE PUNGIDITO 25PZ;Presidi;0.94;0.00;4.87
983172572;FARABELLA IL BISCOTTONE 40G;Dolci;0.94;0.00;0.97
908496565;EUROSETFLY RACCORDO C/AGO G21;Sondini per la nutrizione enterale;0.94;0.00;0.97
923212854;MEDIPRESTERIL CONTEN UR TAPPO;Contenitori;0.94;0.00;0.68
986582094;BENDA ORLATA 500X7 SOFARMAPIU';Bende e garze;0.93;0.00;0.89
983721743;UNICO PULISCI CIUCCIO 15SALV;Detergenti;0.93;0.00;1.08
986582106;BENDA ORLATA 500X5 SOFARMAPIU';Bende e garze;0.93;0.00;0.89
900638418;AGO FARFALLA G27 TUBO60;Aghi e siringhe;0.93;0.00;1.08
908893922;PRONTEX DIAGNOSTIC BAG FEMM;Contenitori;0.92;0.00;0.80
923306120;LAURELLA VISAGE SALV STRUCC 20;Detergenti / struccanti;0.91;0.00;1.01
981423991;CURABAG STERILE SACCA UR C/RUB;Cateteri e altri accessori;0.91;0.00;1.01
931987984;BENDA MEDS AURIC OR12/8 CM1X5M;Bende e garze;0.90;0.00;1.02
932215763;EXTRAFINE SANITY CONTEN URINE;Contenitori;0.89;0.00;1.01
923212942;MEDIPRESTERIL CONTENIT URINA;Contenitori;0.89;0.00;0.78
938993716;BENDA DERMATESS ORLATA 500X5CM;Bende e garze;0.89;0.00;0.90
983192143;SCREEN TEST COVID-19 ANTIGENE;Test;0.89;0.00;0.90
909095794;BABYRAC M RACCOGL UR PED 1PZ;Cateteri e altri accessori;0.88;0.00;0.98
903964803;SACCA URINA 2L 90 SCAR/VAL N/S;Cateteri e altri accessori;0.88;0.00;0.81
907181236;ACQUA OSSIGENATA 250ML;Disinfettanti e medicazioni;0.88;0.00;0.82
985657636;SPAZZOLINO WHIT MOR SOFARMAPIU;;0.88;0.00;1.06
903964676;SACCA URINA 2L 130 SCAR N/ST;Contenitori;0.88;0.00;0.88
905305948;SONDA RETTALE CH22 1PZ;Stomia;0.87;0.00;0.86
900939568;CATETERE STER PL 60CM CH14;Cateteri e altri accessori;0.87;0.00;1.01
904734807;EAR TAPPO AURICOLARE SPUG 2PZ;Orecchio;0.87;0.00;1.01
923044681;CEROXMED CONT URINA VACUUM SYS;Contenitori;0.87;0.00;0.88
900937943;SIR 50ML S/AGO ECC;Aghi e siringhe;0.87;0.00;1.18
926647595;GAMMADIS CONT URINA BABY FEMMI;Contenitori;0.84;0.00;0.88
905305835;SONDA RETTALE CH18 1PZ;Stomia;0.84;0.00;0.86
926562810;MEDIPRESTERIL CONT URINA+PROVE;Contenitori;0.84;0.00;0.87
986130045;MEDICARE COTONE IDROFILO 50G;Cotone e tamponi;0.84;0.00;2.81
951364355;SACCA UR 2L VALV T90 1PZ SOFAR;Cateteri e altri accessori;0.84;0.00;2.68
908422785;CONTAGOCCE LAPIS PL;Contenitori;0.83;0.00;0.88
931971790;BENDA MEDS ORLATA 12/8 CM5X5M;Bende e garze;0.83;0.00;0.82
950265241;PHARMAMENTIS CONT UR VACUM 120;Contenitori;0.83;0.00;1.22
971635661;SESAMO NATURE BARRETTE 2X20G;Alimentari;0.83;0.00;0.79
933333546;SONDA RETTALE PVC CH22 40CM;Stomia;0.83;0.00;0.93
900919147;DERMATESS GARZA TNT 10X10 25PZ;Bende e garze;0.82;0.00;0.85
906065925;GARZA ICOPIUMA 10X10CM 25PZ;Bende e garze;0.81;0.00;0.84
951364379;SACCA UR 2L S/VAL T130 1PZ SOF;Cateteri e altri accessori;0.79;0.00;2.63
907756035;OSTIE 8CM 1BUST;Materiale per Farmacie;0.79;0.00;1.27
926647607;GAMMADIS CONT URINA BABY MASCH;Contenitori;0.78;0.00;0.88
909223455;CONTENITORE URINA PROVETTA 9ML;Contenitori;0.78;0.00;0.73
924294945;AGO PIC MIRAGE G22X3/4;Aghi e siringhe;0.77;0.00;0.69
900037514;AGO CANNULA G24 1 VIA;Aghi e siringhe;0.77;0.00;0.88
931972006;GARZA MEDS FARM12/8 10X10 50P;Bende e garze;0.77;0.00;0.74
933632337;MEDS CONT UR ST SOTTOVU 120ML;Contenitori;0.77;0.00;0.73
908929019;SAMARY GUANTI CHIR STER 7,5;D.P.I.;0.77;0.00;0.78
901257434;TAMPONE FARINGE 1PZ;Test;0.77;0.00;0.70
907756023;OSTIE 7CM 1BUST;Materiale per Farmacie;0.77;0.00;0.80
973188307;ICOPIUMA ACQUA OSSIGENATA250ML;Disinfettanti e medicazioni;0.76;0.00;0.63
909069914;GUANTO CHIR LATT STER 7,5 1PA;D.P.I.;0.76;0.00;0.77
901050322;GUANTI CHIRURGICI 8 ZETALEX;D.P.I.;0.76;0.00;0.78
901050296;GUANTI CHIRURGICI 7 ZETALEX;D.P.I.;0.76;0.00;0.90
901050284;GUANTI CHIRURGICI 6,5 ZETALEX;D.P.I.;0.76;0.00;0.78
901050334;GUANTI CHIRURGICI 8,5 ZETALEX;D.P.I.;0.76;0.00;0.78
925605863;GAMMADIS ACQUA OSS 10V 250ML;Disinfettanti e medicazioni;0.75;0.00;0.82
940011430;ZIGULI MULTIVIT LECCA LECC FRA;Vitamine,Infanzia;0.75;0.00;0.84
951196144;SET FLEBOCLISI AGO G21 ROLLER;Camera del malato/materiale da ospedale;0.75;0.00;2.56
908924160;GARZA PRONTEX 12/8 10X10 25PZ;Bende e garze;0.74;0.00;0.84
986129777;MEDICARE BENDA ORLATA CM5X5;Bende e garze;0.74;0.00;0.79
909937056;RACCORDO GOMMA AEROSOL;Raffreddore,Tosse,Naso;0.74;0.00;0.68
936145236;PROVETTA RACCOLTA URINE 10ML;Contenitori;0.72;0.00;0.80
951364102;SACCA UR 2L VALV T130 1PZ SOFA;Cateteri e altri accessori;0.72;0.00;2.71
942979838;PASTA CAPITANO SPAZZ FAMILY M;Spazzolini;0.72;0.00;0.73
986130108;MEDICARE GARZA TNT 10X10 25PZ;Bende e garze;0.71;0.00;0.66
908893884;SACCA UR LETTO C/SCAR 90CM 1PZ;Cateteri e altri accessori;0.70;0.00;2.63
982006215;CARTA IGIENICA BIODEGRADABILE;Accessori;0.70;0.00;0.72
908893946;PRONTEX DIAGNOSTIC BAG MASCHIL;Contenitori;0.70;0.00;0.80
901153938;SACCA URINA LETTO 2L T130CM;Cateteri e altri accessori;0.70;0.00;0.80
933333597;SONDA RETTALE PVC CH28 40CM;Stomia;0.70;0.00;0.69
989894011;F CARE ACQUA OSSIGENATA 250ML;Disinfettanti e medicazioni;0.67;0.00;2.51
951364405;SACCA UR 2L S/VAL T90 1PZ SOFA;Cateteri e altri accessori;0.67;0.00;2.62
989344825;APROPOS BEE GOOD ENERGIA DIF;Sistema immunitario;0.66;0.00;0.67
934843083;M-AID CONTEN FECI 60ML;Contenitori;0.65;0.00;0.73
924294919;AGO PIC MIRAGE G19X3/4;Aghi e siringhe;0.65;0.00;0.74
974845152;ICONTROL G LANCETTE 25PZ;Presidi;0.65;0.00;0.68
900530054;DEFLUSSORE C/AGO;Sondini per la nutrizione enterale;0.64;0.00;0.73
981003775;DIASOFT LANCET PUNGIDITO 25PZ;Presidi,Test;0.64;0.00;0.67
933950305;GAMMADIS CONT URINA 120ML STV;Contenitori;0.64;0.00;0.60
908924400;PRONTEX DIAGNOSTIC BOX URINA;Contenitori;0.63;0.00;0.59
908313935;EUROSET 34 DEF C/FILT C/AGO;Camera del malato/materiale da ospedale;0.62;0.00;0.60
900937956;SIR MEDS 50ML S/AGO CEN;Aghi e siringhe;0.62;0.00;0.69
975418169;AGO BUTTERFLY NIPR STD G19 50P;Aghi e siringhe;0.61;0.00;0.51
935528479;SIR ACUSOFT 60ML S/AGO ECC 1PZ;Aghi e siringhe;0.61;0.00;0.68
935764276;RUBINETTO A 3VIE STER POLIPROP;Camera del malato/materiale da ospedale;0.61;0.00;0.68
900530078;DEFLUSSORE STERILE S/AGO;Sondini per la nutrizione enterale;0.61;0.00;0.69
900923311;LINEA F PROVETTA STER UR;Contenitori;0.61;0.00;0.67
900532399;TAPPO CATETERE;Cateteri e altri accessori;0.60;0.00;0.67
900638267;PINZA SOS MON STER 1PZ;Camera del malato/materiale da ospedale;0.60;0.00;0.68
907144442;SIR 20ML 1PZ;Aghi e siringhe;0.59;0.00;0.59
970407045;F CARE CONTENITORE STER URINA;Contenitori;0.59;0.00;0.56
901549358;PINZETTA STERILE ZABBAN;Kit pronto soccorso;0.58;0.00;0.51
924294921;AGO PIC MIRAGE G20X3/4;Aghi e siringhe;0.58;0.00;0.52
908924424;PRONTEX DIAGNOSTIC BOX FECI;Contenitori;0.58;0.00;0.60
904553094;SIRINGA SCHIZZETTONE CAT 60ML;Stipsi e transito intestinale;0.58;0.00;0.57
922916022;CEROXMED CONTENITORE URINE 1PZ;Contenitori;0.57;0.00;0.65
903964827;SACCA URINA 2L 90 N/ST;Cateteri e altri accessori;0.57;0.00;0.53
926224332;ACQUA NATURALE 1,5L;Alimentari;0.57;0.00;4.57
951097183;AGO BUTTERFLY NIPR STD G23 1PZ;Aghi e siringhe;0.57;0.00;4.40
915298362;AGO BUTTERFLY STAND SET G27 GR;Aghi e siringhe;0.57;0.00;0.58
900919604;SET FLEBO ROLLER AGO G21 LUER;Camera del malato/materiale da ospedale;0.56;0.00;2.56
902831650;GARZA CEROXMED 10X10CM COT 25P;Bende e garze;0.56;0.00;0.61
975049103;AGO BUTTERFLY NIPR STD G21 50P;Aghi e siringhe;0.55;0.00;0.52
987250990;DEFLUSSORE S/AGO SOFARMAPIU';;0.54;0.00;0.47
900166303;SIR PL AGO ECC G1 20ML;Aghi e siringhe;0.54;0.00;0.47
900165616;SIR PL AGO ECC G2 20ML;Aghi e siringhe;0.51;0.00;0.47
925462501;GAMMADIS DEFLUSSORE S/AGO;Camera del malato/materiale da ospedale;0.50;0.00;0.52
981393390;BIOTAINER CONTEN URINA 120ML;Contenitori;0.50;0.00;0.53
908303581;PRONTEX DIAGNOSTIC BOX UR MINI;Contenitori;0.50;0.00;0.59
927498384;AGO EXF MICROVEN G21 0,80X19;Aghi e siringhe;0.50;0.00;0.55
931972475;MEDS PROV URIN STER 10ML C/AST;Contenitori;0.48;0.00;0.45
952055782;DEFLUSSORE DEHP FREE LL S/AGO;Camera del malato/materiale da ospedale;0.48;0.00;5.39
941958771;SET INFUSIONALE ROLLER LUER;Camera del malato/materiale da ospedale;0.47;0.00;0.41
941958757;SET INFUSIONALE ROLLER LUER L;Camera del malato/materiale da ospedale;0.47;0.00;0.47
927498396;AGO EXTRAFINE MICROVEN G23;Aghi e siringhe;0.47;0.00;0.55
934843044;M-AID CONTEN URINE 120ML;Contenitori;0.46;0.00;0.42
908893896;SACCA UR LETTO S/SCAR 130CM 1P;Cateteri e altri accessori;0.46;0.00;0.49
975049115;AGO BUTTERFLY NIPR STD G25 50P;Aghi e siringhe;0.46;0.00;0.52
981423989;CURABAG STERILE SACCA UR S/RUB;Cateteri e altri accessori;0.45;0.00;4.36
985657663;RACCOGLITORE FECI SOFARMAPIU';Contenitori;0.45;0.00;0.40
938030640;SIR MEDS 20ML S/AGO CEN 1PZ;Aghi e siringhe;0.45;0.00;0.41
932443106;LAME BISTURI ST INOX FIGURA11;;0.45;0.00;0.39
973292131;SIR PIC 20ML G18 1 1/2 ECC;Aghi e siringhe;0.43;0.00;0.45
934843071;M-AID PROV URINE 12ML;Contenitori;0.43;0.00;0.48
924294960;AGO PIC MIRAGE G25X3/4;Aghi e siringhe;0.43;0.00;0.45
973292117;SIR PIC 20ML G21 1 1/2 ECC;Aghi e siringhe;0.42;0.00;0.44
934860103;SIR MEDS 20ML G1 ECC;Aghi e siringhe;0.42;0.00;0.43
902575570;SACCA UR LETTO T90 S/VALV 1PZ;Cateteri e altri accessori;0.42;0.00;0.47
970435564;SIR MEDS 20ML AGO 2;Aghi e siringhe;0.42;0.00;0.43
906086931;PIC PROVETTA URINE 12ML;Contenitori;0.40;0.00;0.45
900638368;AGO FARFALLA G19 TUBO30;Aghi e siringhe;0.40;0.00;0.43
933436065;CURAMED CONTENITORE FECI 60ML;Contenitori;0.40;0.00;4.40
900638370;AGO FARFALLA FLY G21 TUBO30 1P;Aghi e siringhe;0.39;0.00;0.41
973292105;SIR PIC 20ML G20 1 1/2 ECC;Aghi e siringhe;0.39;0.00;2.23
907144430;SIR 10ML 1PZ;Aghi e siringhe;0.38;0.00;0.36
938936731;SIR MEDS 10ML AGO 1 ECC;Aghi e siringhe;0.38;0.00;0.31
900541044;GUANTO MONOUSO PLASTICA STER;D.P.I.;0.37;0.00;0.37
939329191;SIR MEDS 10ML AGO 2 ECC;Aghi e siringhe;0.37;0.00;4.14
921814404;SIR PIC 10ML LUER LOCK 1PZ;Aghi e siringhe;0.36;0.00;0.37
973292093;SIR PIC 20ML S/AGO CONO ECC;Aghi e siringhe;0.36;0.00;0.39
932443118;LAME BISTURI ST INOX FIGURA12;;0.36;0.00;2.26
900164094;TAPPO AGO CANNULA;Cateteri e altri accessori;0.35;0.00;4.25
903964815;SIR 1ML G30 0,30X8;Aghi e siringhe;0.34;0.00;4.18
927498422;SIR EXTRAFINE 20ML G21 ECC 1PZ;Aghi e siringhe;0.34;0.00;0.35
931972436;MEDS CONTENITORE URINE TAP VIT;Contenitori;0.34;0.00;0.35
900940089;MEDS TAPPO CATET STER MIS UNI;Cateteri e altri accessori;0.34;0.00;0.35
902044712;SIR PIC 10ML AGO 1,10X40 ECC;Aghi e siringhe;0.32;0.00;0.32
900732393;SIR PIC 10ML G21X1 1/2 ECC 1PZ;Aghi e siringhe;0.32;0.00;0.32
901183653;GAMMADIS PROVETTA URINA 12ML;Contenitori;0.31;0.00;0.35
900166188;SIR 10ML G21 2 1PZ;Aghi e siringhe;0.30;0.00;0.35
900165933;SIR 10ML G22 12 1PZ;Aghi e siringhe;0.29;0.00;0.35
901000226;SIR PIC 5ML G22X1,25 CEN 1PZ;Aghi e siringhe;0.29;0.00;0.28
902044724;SIR PIC 10ML G20X1,5 CEN 1PZ;Aghi e siringhe;0.29;0.00;0.31
934851472;AGO MEDS FARFALLA G23 CUPER;Aghi e siringhe;0.28;0.00;0.31
934851445;AGO MEDS CUPER FARF G19 20CM;Aghi e siringhe;0.28;0.00;0.31
906086879;CONTENITORE PIC URINE 100 ML;Contenitori;0.28;0.00;0.61
900167065;SIR INSULINA 1ML G25 1PZ;Presidi,Autodiagnostici;0.28;0.00;0.29
904030184;SIR PIC 5ML AGO G23;Aghi e siringhe;0.28;0.00;0.29
