tenant,sku,nome,click7,spesa7,pos,stock,vend_rete_15g,carrello90,azione
SubitoFarma,947417073,RIDONNA RELAX 30CPR,2,0.66,4,0,5.00,16,SPINGI_vende_rete15g
SubitoFarma,947418238,MAXI COENZIMA Q10 30PRL,2,0.66,6,0,0,-1,VALUTA_taglio
SubitoFarma,947430423,COLPLATIR 500 30CPR,2,0.66,2,0,5.00,0,SPINGI_vende_rete15g
SubitoFarma,947434852,EDEFLOS TOY 20CPR,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,948014600,TIGER PLUS 20CPR,2,0.66,10,0,0,42,CARRELLO
SubitoFarma,949627576,VITA EMME COMPLEX 30CPR,2,0.66,9,0,0,0,VALUTA_taglio
SubitoFarma,949627741,VITA K PLUS PLUS 150 GOCCE 6ML,2,0.66,7,0,0,16,CARRELLO
SubitoFarma,949725713,NICOTINAMIDE AKNX SPF50+ 200ML,2,0.66,4,0,0,-3,VALUTA_taglio
SubitoFarma,949793374,PROSTADEP PLUS 60SOFTGEL,2,0.66,4,0,8.00,35,SPINGI_vende_rete15g
SubitoFarma,949875076,UTIMAC FAST 14BUST,2,0.66,2,0,0,23,CARRELLO
SubitoFarma,949892261,OMOMIND 20CPR,2,0.66,7,0,5.00,10,SPINGI_vende_rete15g
SubitoFarma,949973301,COLLAGENDEP SHAPE RESET 30BUST,2,0.66,1,0,5.00,0,SPINGI_vende_rete15g
SubitoFarma,949988327,PROBREVE PRL2012 15ML,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,950017400,AUTAN DEFENSE BIMBO 100ML,2,0.66,10,0,3.00,0,SPINGI_vende_rete15g
SubitoFarma,950222556,VITREONORM TASK 20STICK,2,0.66,3,0,8.00,26,SPINGI_vende_rete15g
SubitoFarma,950276725,GIBAUD ORTHO CORS LOMB ACT V 3,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,950304143,OSMIN TOP GEL DETERGENTE 400ML,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,950309310,IALOZON BLU DENTIFRICIO 100ML,2,0.66,4,0,8.00,0,SPINGI_vende_rete15g
SubitoFarma,950309334,IALOZON ROSA DENTIFRICIO 100ML,2,0.66,4,0,0,12,CARRELLO
SubitoFarma,950499537,DTOPIC SOLARE BAMBINI 100ML,2,0.66,18,1,5.00,0,SPINGI_vende_rete15g
SubitoFarma,950837447,TEN 10 20BUST,2,0.66,4,0,5.00,11,SPINGI_vende_rete15g
SubitoFarma,951048267,REUTERIN D3 DIFESA GOCCE C/DHA,2,0.66,4,0,0,0,VALUTA_taglio
SubitoFarma,951091711,BIOMAVET CANE 1500MG 12CPR,2,0.66,3,0,5.00,12,SPINGI_vende_rete15g
SubitoFarma,951100787,MESALANTIS 30CPS,2,0.66,20,0,22.00,22,SPINGI_vende_rete15g
SubitoFarma,951106018,HEMOPRAN ENDORETTALI 7SUPPOSTE,2,0.66,1,0,0,23,CARRELLO
SubitoFarma,951122276,"PEROVIAL 0,8% 16MG 2ML AGO G27",2,0.66,1,0,0,214,CARRELLO
SubitoFarma,951123607,OLIO RICINO PURO 200ML,2,0.66,3,0,6.00,0,SPINGI_vende_rete15g
SubitoFarma,951136795,LENIREF 30CPR MASTICABILI,2,0.66,5,0,0,9,CARRELLO
SubitoFarma,951149968,AXIGAB 90CPR,2,0.66,4,0,8.00,30,SPINGI_vende_rete15g
SubitoFarma,951150022,DIKIROGEN ZERO 30CPR,2,0.66,7,0,14.00,0,SPINGI_vende_rete15g
SubitoFarma,951459799,ISTAMINSOL 30CPS,2,0.66,7,0,1.00,37,SPINGI_vende_rete15g
SubitoFarma,951507452,AQUAVIS DS CREMA 75ML,2,0.66,13,0,0,0,VALUTA_taglio
SubitoFarma,951862972,URYVET EVO 1500 32CPR,2,0.66,4,0,1.00,-8,SPINGI_vende_rete15g
SubitoFarma,951890159,SERENA HA+ 30CPS,2,0.66,4,0,7.00,0,SPINGI_vende_rete15g
SubitoFarma,952058360,VEA OS GEL OLEOSO CAVO ORALE,2,0.66,2,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,970149340,MICRO D PLUS 15ML,2,0.66,2,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,970255511,HELIOCARE 360 30CPS,2,0.66,6,0,1.00,-3,SPINGI_vende_rete15g
SubitoFarma,970451934,VISUXL SOLUZIONE OFTALMICA10ML,2,0.66,5,0,2.00,8,SPINGI_vende_rete15g
SubitoFarma,970973525,DERMAFFINE 20 100ML,2,0.66,5,0,2.00,16,SPINGI_vende_rete15g
SubitoFarma,971050240,HEMOPRAN CREMA ENDORETTALE35ML,2,0.66,2,0,1.00,28,SPINGI_vende_rete15g
SubitoFarma,971070673,DERCOS AMINEXIL FIALE 21 DONNA,2,0.66,9,0,0,0,VALUTA_taglio
SubitoFarma,971084456,HYBRID 30CPR,2,0.66,3,0,0,0,VALUTA_taglio
SubitoFarma,971101720,MAGSOL 5 PLUS 60CPR,2,0.66,4,0,0,0,VALUTA_taglio
SubitoFarma,971170927,PROPOLGEMMA SPRAY FORTE 30ML,2,0.66,10,0,6.00,10,SPINGI_vende_rete15g
SubitoFarma,971231651,PLAK GEL ACTIVE 30ML,2,0.66,5,0,1.00,15,SPINGI_vende_rete15g
SubitoFarma,971325244,PEDIATRE FLUOR 7ML,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,971484252,OMEGOR KRILL 60CPS MOLLI,2,0.66,5,0,2.00,28,SPINGI_vende_rete15g
SubitoFarma,971551991,EPACOL 1000 48PRL,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,971635053,MAGNESIO CLORURO POLVERE 200G,2,0.66,5,0,0,1,CARRELLO
SubitoFarma,971636547,CORTIX 30CPR MASTIC,2,0.66,6,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,971796899,VERTISTOP D 20CPR,2,0.66,4,0,0,10,CARRELLO
SubitoFarma,971967854,LITOPSOR 20ML,2,0.66,6,0,0,0,VALUTA_taglio
SubitoFarma,972064214,DRENADOL PLUS 20CPR,2,0.66,3,0,5.00,21,SPINGI_vende_rete15g
SubitoFarma,972522674,ELASTOVEN 20BUST,2,0.66,99,0,0,0,VALUTA_taglio
SubitoFarma,972725117,VITREOLISINA FORTE 30CPR,2,0.66,2,0,2.00,-5,SPINGI_vende_rete15g
SubitoFarma,972725648,MOLICARE SKIN SCHIUMA DET,2,0.66,2,0,3.00,0,SPINGI_vende_rete15g
SubitoFarma,972778169,KRIN UP MELANINE 60CPS,2,0.66,3,0,2.00,17,SPINGI_vende_rete15g
SubitoFarma,972787826,APAXIL SUDOR CONT ASC NTT 25ML,2,0.66,4,0,2.00,21,SPINGI_vende_rete15g
SubitoFarma,973325412,ZIMAQ10 20CPR,2,0.66,3,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,973327644,POTASSIO OLIMENTOVIS 200ML,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,973662036,CITILPEA 30BUST,2,0.66,4,0,1.00,26,SPINGI_vende_rete15g
SubitoFarma,973726490,CRUSCASOHN 20BUST,2,0.66,2,0,0,34,CARRELLO
SubitoFarma,974058315,RIVESCAL TRICO CAPS 30CPR NEW,2,0.66,2,0,1.00,5,SPINGI_vende_rete15g
SubitoFarma,974890939,DIKIROGEN ZERO 30BUST,2,0.66,2,0,0,-32,VALUTA_taglio
SubitoFarma,974967212,PIC STRISCE GLUCO MONITOR 25PZ,2,0.66,13,0,0,15,CARRELLO
SubitoFarma,974994168,IALEN OLIO DETERGENTE 500ML,2,0.66,4,0,0,10,CARRELLO
SubitoFarma,975083039,GIBAUD SPORT BRACCIALE 2,2,0.66,3,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,975093117,GENANTE 30CPR,2,0.66,12,0,4.00,37,SPINGI_vende_rete15g
SubitoFarma,975346697,NONAUSEA 14BUST STICKPACK,2,0.66,9,0,3.00,0,SPINGI_vende_rete15g
SubitoFarma,975350986,RESOURCE INSTANT PROTEIN 400G,2,0.66,2,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,975449012,HELIOCARE 360 INVIS SPR SPF30,2,0.66,10,0,1.00,1,SPINGI_vende_rete15g
SubitoFarma,975452487,ALOVEX FERITE CREMA IDROF 30ML,2,0.66,8,0,4.00,0,SPINGI_vende_rete15g
SubitoFarma,975518578,ISONEBIAL FLACONCINI 20X5ML,2,0.66,2,0,0,10,CARRELLO
SubitoFarma,975979117,ZERO MACCHIE CREMA MANI SPF30,2,0.66,99,2,1.00,0,SPINGI_vende_rete15g
SubitoFarma,976391159,SENSIVEN 50+ 50ML,2,0.66,6,0,5.00,0,SPINGI_vende_rete15g
SubitoFarma,976776827,DENSIDIANE CREMA RIDENSIF125ML,2,0.66,99,0,0,0,VALUTA_taglio
SubitoFarma,977254200,COENZIMA Q10 FORTE 60CPS,2,0.66,3,0,0,54,CARRELLO
SubitoFarma,977446335,MELATOSIN 2MG 150CPR,2,0.66,3,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,977807736,RESURFACE X3 DEPISERUM 30ML,2,0.66,3,0,1.00,13,SPINGI_vende_rete15g
SubitoFarma,978307320,JUFLUS 30CPS MOLLI,2,0.66,6,0,3.00,33,SPINGI_vende_rete15g
SubitoFarma,978595712,VMAG 300G,2,0.66,4,0,0,7,CARRELLO
SubitoFarma,978852147,BLEPHADEMODEX GARZE STER 30PZ,2,0.66,4,0,0,0,VALUTA_taglio
SubitoFarma,978861577,U-LIFE 10 CREMA 400ML,2,0.66,8,0,1.00,25,SPINGI_vende_rete15g
SubitoFarma,978866097,ESI BIOCOLLAGENIX 60OVAL,2,0.66,6,0,0,0,VALUTA_taglio
SubitoFarma,978869030,RENOVA TRE COLLIRIO 10ML,2,0.66,11,0,1.00,58,SPINGI_vende_rete15g
SubitoFarma,979082625,TRICOVEL PRP PLUS CELSI 30ML,2,0.66,4,0,2.00,16,SPINGI_vende_rete15g
SubitoFarma,979262767,EUBARRIERA 20BUST,2,0.66,2,0,4.00,11,SPINGI_vende_rete15g
SubitoFarma,979399894,PROTEIN & VIT FRUTTI BOSCO320G,2,0.66,1,0,0,1,CARRELLO
SubitoFarma,979605007,U-CARE MICOTHERAPY 70CPS,2,0.66,3,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,979653300,HELIOCARE 360 WATER GEL SPF50+,2,0.66,5,0,0,10,CARRELLO
SubitoFarma,979683620,EBERFLOR 12FL 10ML,2,0.66,8,0,0,0,VALUTA_taglio
SubitoFarma,979683911,SKILLEG 620 30CPR,2,0.66,3,0,3.00,0,SPINGI_vende_rete15g
SubitoFarma,979683935,SKINDOL CREMA 200ML,2,0.66,5,0,0,10,CARRELLO
SubitoFarma,979841929,BROMELEX 30CPR,2,0.66,4,0,9.00,108,SPINGI_vende_rete15g
SubitoFarma,980121545,U-LIFE 30 ECOFOAM 50ML,2,0.66,6,0,0,27,CARRELLO
SubitoFarma,980143008,MASUROTA 50MLD 20CPS,2,0.66,7,0,4.00,86,SPINGI_vende_rete15g
SubitoFarma,980458451,OROZYME CANINE STR ENZ MASTI S,2,0.66,7,0,4.00,0,SPINGI_vende_rete15g
SubitoFarma,980504082,NEXCARE COLDHOT CUSC TERMOT,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,980770313,GIBAUD ORTHO LOMBOGIB LADY21 3,2,0.66,2,0,0,7,CARRELLO
SubitoFarma,980810206,OMEGOR VEG 60CPS,2,0.66,4,0,8.00,7,SPINGI_vende_rete15g
SubitoFarma,980860187,ENTOGOL 20BUST,2,0.66,5,0,1.00,30,SPINGI_vende_rete15g
SubitoFarma,981047196,ISIDE HPV 14OV,2,0.66,3,0,0,30,CARRELLO
SubitoFarma,981273244,BUTYROSE FAST 20STICK,2,0.66,4,0,2.00,48,SPINGI_vende_rete15g
SubitoFarma,981375342,OPTIFIBRE CONSTIPATION 125G,2,0.66,24,0,1.00,26,SPINGI_vende_rete15g
SubitoFarma,981401019,LIPIKAR BAUME AP+M 200ML PAPER,2,0.66,4,0,0,0,VALUTA_taglio
SubitoFarma,981409117,RETINPIL CREMA GEL 50ML,2,0.66,6,0,2.00,41,SPINGI_vende_rete15g
SubitoFarma,981444476,AVENE TOLERANCE CONTROL CR LEN,2,0.66,6,0,2.00,10,SPINGI_vende_rete15g
SubitoFarma,981467816,VERUM FORTELAX 80CPR,2,0.66,99,0,0,3,CARRELLO
SubitoFarma,981467956,EUCERIN ATOPIC CREMA MANI 75ML,2,0.66,99,0,0,0,VALUTA_taglio
SubitoFarma,981979014,DIMAGRA MCT OIL 100% 30STICK,2,0.66,5,0,0,0,VALUTA_taglio
SubitoFarma,981986300,HERPASOGEL ATTIVO LENIT PROT,2,0.66,4,0,1.00,43,SPINGI_vende_rete15g
SubitoFarma,982406934,PUROFLOG SOLUZIONE OFT 20FL,2,0.66,9,0,9.00,22,SPINGI_vende_rete15g
SubitoFarma,982461129,SEBIACLEAR ACTIVE GEL 40ML VF,2,0.66,10,0,1.00,4,SPINGI_vende_rete15g
SubitoFarma,982461143,DENSITIUM ROSE ECLAT RENO 50ML,2,0.66,10,0,0,0,VALUTA_taglio
SubitoFarma,982614543,SAFORELLE DETERGENTE DEL 250ML,2,0.66,11,0,0,0,VALUTA_taglio
SubitoFarma,982667661,DIOSMIR 1000 30BUST,2,0.66,2,0,1.00,5,SPINGI_vende_rete15g
SubitoFarma,982760377,GYNO PLUS 10CPS VAG,2,0.66,4,0,2.00,0,SPINGI_vende_rete15g
SubitoFarma,982821492,CURASEPT GEL PAROD ADS DNA RIG,2,0.66,7,0,2.00,0,SPINGI_vende_rete15g
SubitoFarma,982999070,DEFENCE SUN CREMA MAT 50+ P/MA,2,0.66,2,0,1.00,8,SPINGI_vende_rete15g
SubitoFarma,982999284,DEFENCE SUN B&K LATTE DOPOSOLE,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,983193867,GLUTATIONE PURO 100G,2,0.66,3,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,983369024,IALORAL FORTE 10CPR,2,0.66,4,0,3.00,16,SPINGI_vende_rete15g
SubitoFarma,983381474,RIVESCAL DELICATO XL SH 500ML,2,0.66,15,0,0,0,VALUTA_taglio
SubitoFarma,983441306,EOLO 20STICK,2,0.66,13,0,4.00,18,SPINGI_vende_rete15g
SubitoFarma,983660933,SERENAMENTE 30CPS,2,0.66,3,0,0,0,VALUTA_taglio
SubitoFarma,983833005,PAIDINIL HD 300ML,2,0.66,6,0,7.00,13,SPINGI_vende_rete15g
SubitoFarma,984026575,CARBONE VEGETALE 90CPR,2,0.66,12,0,0,0,VALUTA_taglio
SubitoFarma,984146237,VITADHA BRAIN 30MORBIDINE,2,0.66,2,0,1.00,9,SPINGI_vende_rete15g
SubitoFarma,984321998,PRONTOGRAL500 30CPS,2,0.66,3,0,2.00,0,SPINGI_vende_rete15g
SubitoFarma,984414502,XAZEPIN ORO FAST RELEASE20BUST,2,0.66,6,0,0,44,CARRELLO
SubitoFarma,984447336,DERMOSILE LOZIONE FORTE 100ML,2,0.66,4,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,984519544,GONALIA 30CPR,2,0.66,7,0,2.00,41,SPINGI_vende_rete15g
SubitoFarma,984784987,FERTYLORF 20BUST,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,984797365,STRUVIPET PLUS 60CPR,2,0.66,4,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,984805996,GLUCOCARD S TEST STRIPS 25STR,2,0.66,1,18,0,21,CARRELLO
SubitoFarma,984815314,FORTEMANNOSIO 14BUST,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,984852956,COLENORM PLUS COLESTEROLO30CPR,2,0.66,3,0,0,0,VALUTA_taglio
SubitoFarma,984868947,TRIDERM IMMU GEL 30ML,2,0.66,4,0,0,60,CARRELLO
SubitoFarma,985288430,LIPOSKIN BIOMA PHARCOS SPUMA,2,0.66,5,0,2.00,19,SPINGI_vende_rete15g
SubitoFarma,985575430,INAD 30CPR,2,0.66,6,0,1.00,98,SPINGI_vende_rete15g
SubitoFarma,985597350,EPICOLIN 30CPS,2,0.66,3,0,0,8,CARRELLO
SubitoFarma,986000356,IDRASTIN GOCCE SIERO ANTIMACCH,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,986013225,GIBAUD ORTHO LOMBOGIB TECH 4,2,0.66,6,0,0,0,VALUTA_taglio
SubitoFarma,986079895,ANNURKAP PLUS 90CPS,2,0.66,4,0,0,35,CARRELLO
SubitoFarma,986112934,KIJIMEA REGULARIS PLUS 225G,2,0.66,11,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,986129284,HIPP TRIPTO 30ML,2,0.66,11,1,0,0,VALUTA_taglio
SubitoFarma,986329389,ENTEROLACTIS BABY 0-4 GOCCE8ML,2,0.66,12,0,0,0,VALUTA_taglio
SubitoFarma,986688772,ALKEVEN COMPRESSE 30CPR,2,0.66,3,0,1.00,3,SPINGI_vende_rete15g
SubitoFarma,986699585,MULTICENTRUM MAMMA DHA 30+30,2,0.66,8,0,6.00,18,SPINGI_vende_rete15g
SubitoFarma,986705489,ELIFRI 30CPS,2,0.66,5,0,0,8,CARRELLO
SubitoFarma,986818779,COLLUTORIO CLOR 020 SOFARMAPIU,2,0.66,14,0,1.00,6,SPINGI_vende_rete15g
SubitoFarma,986819213,ENERZONA OMEGA 3RX 180CPS,2,0.66,6,0,0,10,CARRELLO
SubitoFarma,986987764,FLOGIMIX PLUS 20CPR,2,0.66,7,0,2.00,12,SPINGI_vende_rete15g
SubitoFarma,986991711,EUCERIN OLIO DOCCIA PH5 1L,2,0.66,6,0,4.00,0,SPINGI_vende_rete15g
SubitoFarma,987166081,TRICOVEL ZINALUD DONNA 6F,2,0.66,4,0,4.00,12,SPINGI_vende_rete15g
SubitoFarma,987288382,OTTOLIP 30CPR GASTRORESISTENTI,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,987296567,SEMINA FOR HER 20BUST,2,0.66,9,0,0,41,CARRELLO
SubitoFarma,987371008,KIPFER 30CPS,2,0.66,99,0,0,0,VALUTA_taglio
SubitoFarma,987411788,RILASTIL ULTRA 100 PROT 50ML,2,0.66,4,40,4.00,19,SPINGI_vende_rete15g
SubitoFarma,987598950,GLUTAMAX ADVANCED SIR DOSA30ML,2,0.66,2,0,0,6,CARRELLO
SubitoFarma,987656776,PIC AGO IPODERMICO G25 5/8,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,987669532,VERTILEV 20CPS,2,0.66,6,0,1.00,9,SPINGI_vende_rete15g
SubitoFarma,987763051,TENA PANTS EXTRA PLUS M 10PZ,2,0.66,9,0,8.00,0,SPINGI_vende_rete15g
SubitoFarma,987770435,XAILIN NIGHT UNGUENTO LUBR OFT,2,0.66,1,0,0,21,CARRELLO
SubitoFarma,987777226,PODOPED SPRAY 20ML,2,0.66,99,0,0,0,VALUTA_taglio
SubitoFarma,987844331,ONIKRIN 90CPR,2,0.66,3,0,1.00,-4,SPINGI_vende_rete15g
SubitoFarma,987851413,EXOMEGA CONTROL OLIO LAV 200ML,2,0.66,4,0,0,0,VALUTA_taglio
SubitoFarma,987922756,POL CALM DETERGENTE 400ML,2,0.66,10,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,988039778,LACTOFLORENE REPAIR IBS 30CPS,2,0.66,12,0,15.00,29,SPINGI_vende_rete15g
SubitoFarma,988053738,GASTROERRE 24STICK,2,0.66,2,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,988053878,TRIDERM DETERGENTE ATT 400ML,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,988106670,EMORSAN FLEB 28STICK 15ML,2,0.66,6,0,0,16,CARRELLO
SubitoFarma,988148146,CLAREMASE ORALE 20FL,2,0.66,8,0,4.00,31,SPINGI_vende_rete15g
SubitoFarma,988277354,XERONORM PRX PHARCOS 250ML,2,0.66,3,0,0,25,CARRELLO
SubitoFarma,988342097,AFLOCIST 20BUST,2,0.66,7,0,2.00,-4,SPINGI_vende_rete15g
SubitoFarma,988754786,SCHOLL TALLONIERA GEL STANDARD,2,0.66,8,0,0,0,VALUTA_taglio
SubitoFarma,988768192,SENSIDONNA GEL INTIMO 75ML,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,988999280,MUSCOLL 30BUST,2,0.66,10,0,6.00,0,SPINGI_vende_rete15g
SubitoFarma,989013608,TIONEURAL DOL 30CPR,2,0.66,2,0,4.00,12,SPINGI_vende_rete15g
SubitoFarma,989041443,PROMET 12 30CPR,2,0.66,6,0,0,3,CARRELLO
SubitoFarma,989270602,MULTIVITAMIX B12 12FL,2,0.66,14,0,20.00,0,SPINGI_vende_rete15g
SubitoFarma,989317286,ALGOPAN 30CPR,2,0.66,1,0,1.00,80,SPINGI_vende_rete15g
SubitoFarma,989405307,VISCAPLUS NAILS 15ML,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,989406816,IMMUNOPED BABY GOCCE 15ML,2,0.66,1,0,0,0,VALUTA_taglio
SubitoFarma,989409115,"ISOMAR OCCHI RO AI 0,20% 10ML",2,0.66,10,0,20.00,-69,SPINGI_vende_rete15g
SubitoFarma,989409139,"ISOMAR OCCHI SEC AI 0,25% 10ML",2,0.66,8,0,6.00,0,SPINGI_vende_rete15g
SubitoFarma,989417973,HERBATINT 5N CASTANO CHI 170ML,2,0.66,4,0,0,0,VALUTA_taglio
SubitoFarma,989669433,LENET OX 125ML,2,0.66,2,0,0,0,VALUTA_taglio
SubitoFarma,989677481,EVEXIA FAST 50CPR,2,0.66,8,0,1.00,40,SPINGI_vende_rete15g
SubitoFarma,989678863,SIBOSOLV 60CPS ACIDORESIST,2,0.66,8,2,18.00,91,SPINGI_vende_rete15g
SubitoFarma,989825548,GLYDET VISO DETERGENTE 200ML,2,0.66,1,0,0,12,CARRELLO
SubitoFarma,989885850,SOLLIEVO VEN GEL 100ML,2,0.66,5,0,0,12,CARRELLO
SubitoFarma,989889769,LIBICARE ONE 30CPR,2,0.66,5,0,3.00,24,SPINGI_vende_rete15g
SubitoFarma,989893437,BENIAZ ROS 30ML,2,0.66,2,0,0,14,CARRELLO
SubitoFarma,989977006,INOFERT PHD 20CPR,2,0.66,1,0,0,44,CARRELLO
SubitoFarma,990011203,PERVENE MED POLVERE SPRAY125ML,2,0.66,2,0,0,31,CARRELLO
SubitoFarma,990551069,UNA10 MEDIMAXI 10CPR DRN,2,0.66,4,0,8.00,1,SPINGI_vende_rete15g
SubitoFarma,990553380,EUREKOL VITREO 30CPS,2,0.66,7,0,0,7,CARRELLO
SubitoFarma,990603250,VASOSTAR GAMBE 30CPR,2,0.66,5,0,8.00,0,SPINGI_vende_rete15g
SubitoFarma,990569105,ANSIPLUS GOCCE 50ML,1,0.33,1,19,0,0,VALUTA_taglio
SubitoFarma,990540890,BBCOLIC GOCCE 30ML,1,0.33,1,0,0,16,CARRELLO
SubitoFarma,990149647,TIOBEC 40CPR NF,1,0.33,99,0,0,6,CARRELLO
SubitoFarma,990064952,RAME ORO ARGENTO OLIMENT 200ML,1,0.33,2,0,0,0,VALUTA_taglio
SubitoFarma,989979745,FLOGOCARE 30CPR,1,0.33,2,0,0,4,CARRELLO
SubitoFarma,989897347,PUELLAE 30CPS MOLLI,1,0.33,99,0,0,0,VALUTA_taglio
SubitoFarma,989894516,PREMIER CRU CREMA RIC 50ML,1,0.33,4,0,0,4,CARRELLO
SubitoFarma,989892878,CH OCCHIALE 24M+ VERDE,1,0.33,2,0,0,0,VALUTA_taglio
SubitoFarma,989885809,SOLLIEVO VEN 14BUST,1,0.33,99,0,0,0,VALUTA_taglio
SubitoFarma,989851492,XAZEPIN 75 ORO FAST REL 20BUST,1,0.33,2,0,0,8,CARRELLO
SubitoFarma,989850514,KIJIMEA COMPLETE 111CPS,1,0.33,8,0,4.00,0,SPINGI_vende_rete15g
SubitoFarma,989638818,SINOVIAL HL-90*SIR 2ML       @,1,0.33,11,0,0,1,CARRELLO
SubitoFarma,989634744,NORMOCIS MAMMA 30SOFT GEL,1,0.33,2,0,2.00,2,SPINGI_vende_rete15g
SubitoFarma,989634124,BBMILK DG LIQUIDO 500ML,1,0.33,7,0,0,0,VALUTA_taglio
SubitoFarma,989602406,METAMET 60CPR,1,0.33,2,0,3.00,21,SPINGI_vende_rete15g
SubitoFarma,989414572,SUSTENIUM PLUS ARANCIA 20BUST,1,0.33,14,0,21.00,-8,SPINGI_vende_rete15g
SubitoFarma,989412729,SPIRULINA MARCUS 540CPR,1,0.33,4,0,0,0,VALUTA_taglio
SubitoFarma,989408467,CERAMOL LOTION DS 50ML,1,0.33,5,0,0,12,CARRELLO
SubitoFarma,989399795,CURASEPT DRYMOUTH DENTIF 75ML,1,0.33,3,0,0,0,VALUTA_taglio
SubitoFarma,989330345,CYSTIPHANE TRIPACK 2+1,1,0.33,5,0,2.00,34,SPINGI_vende_rete15g
SubitoFarma,989267657,PLAS BROMELINA 20STICK PACK,1,0.33,4,0,3.00,18,SPINGI_vende_rete15g
SubitoFarma,989264080,RIGENUR 14BUST,1,0.33,4,0,1.00,0,SPINGI_vende_rete15g
SubitoFarma,989260892,KELUAL SQUANORM LOZIONE 200ML,1,0.33,8,0,0,0,VALUTA_taglio
SubitoFarma,989052028,WOUND SKIN HYGIENE SOL SALINA,1,0.33,1,29,0,15,CARRELLO
SubitoFarma,989048424,VULVOVAGI CREMA,1,0.33,99,0,0,5,CARRELLO
SubitoFarma,989026152,VITAMINA C 1000 60CPR,1,0.33,3,0,0,8,CARRELLO
SubitoFarma,989022963,BIOCLIN PRO SHAMPOO FORF SECCA,1,0.33,3,8,0,0,VALUTA_taglio
SubitoFarma,989021668,AURIA GOCCE AURICOLARI 10ML,1,0.33,3,0,0,0,VALUTA_taglio
SubitoFarma,989005335,CONDROTIDE MOVEO 20CPR DIV,1,0.33,3,0,15.00,38,SPINGI_vende_rete15g
SubitoFarma,988948497,GABADIN 30CPR,1,0.33,6,0,2.00,31,SPINGI_vende_rete15g
SubitoFarma,988882282,IALURESP OTO 100ML,1,0.33,3,0,0,3,CARRELLO
SubitoFarma,988829305,COLLAGE SKIN 30STICK,1,0.33,3,0,10.00,0,SPINGI_vende_rete15g
SubitoFarma,988754558,FASTO3 CEROTTI A/DOLORIFICI12P,1,0.33,7,0,0,0,VALUTA_taglio
SubitoFarma,988665701,FDR INTIMO ATTIVO KALIB PH3.5,1,0.33,2,3,0,0,VALUTA_taglio
SubitoFarma,988665600,DEFASIL 30STICK,1,0.33,12,0,5.00,11,SPINGI_vende_rete15g
SubitoFarma,988657134,KYMAX 15BUST,1,0.33,4,0,3.00,18,SPINGI_vende_rete15g
SubitoFarma,988288953,VITRA FORTE GOCCE 30ML,1,0.33,4,0,0,17,CARRELLO
SubitoFarma,988288623,PROZINC SIR INS VETE 1ML 120PZ,1,0.33,3,0,0,0,VALUTA_taglio
SubitoFarma,988248439,PAPILOCARE GEL VAGINALE 21X5ML,1,0.33,4,0,1.00,14,SPINGI_vende_rete15g
SubitoFarma,988153235,AQUAVIS PSOREASY AUTOGEL 75ML,1,0.33,13,0,0,0,VALUTA_taglio
SubitoFarma,988148730,RECO' 4 14BUST,1,0.33,1,0,2.00,0,SPINGI_vende_rete15g
SubitoFarma,988053726,GASTROERRE 210ML,1,0.33,99,0,0,0,VALUTA_taglio
SubitoFarma,988038992,PESO STOP DRENA 20STICK,1,0.33,9,0,0,0,VALUTA_taglio
SubitoFarma,988032761,DERMATINA D FLUIDA 100ML,1,0.33,4,0,0,0,VALUTA_taglio
SubitoFarma,988027850,PSORIASIS XERIAL DM 200ML,1,0.33,6,0,1.00,0,SPINGI_vende_rete15g
